Est,longitude,latitude,NO2_CND,NO2_TpCND,NO2_StCND,NO2_SlantCND,id,Time_Jul,Time,Num_Img
Las Pintas,-103.326533,20.576811,0.00017373310402035713,0.0001364944182569161,3.723869303939864e-05,0.000281032727798447,20190115T201003_20190115T205830,2458498.5,2019-01-15,20
Loma Dorada,-103.26403,20.62923,0.0001237017713719979,8.639704174129292e-05,3.730472963070497e-05,0.0001765068736858666,20190115T201003_20190115T205830,2458498.5,2019-01-15,20
Miravalle,-103.34336,20.61449,0.00017372395058557242,0.0001364853519249198,3.7238605936610205e-05,0.00028101533052685287,20190115T201003_20190115T205830,2458498.5,2019-01-15,20
Oblatos,-103.296666,20.700491,0.00011678345556738919,7.956409501486021e-05,3.721937145716043e-05,0.00019838434133522649,20190115T201003_20190115T205830,2458498.5,2019-01-15,20
Santa Fe,-103.377203,20.528998,0.0001280467986362055,9.077421418623999e-05,3.727259172592312e-05,0.00017581424617674202,20190115T201003_20190115T205830,2458498.5,2019-01-15,20
Tlaquepaque,-103.312511,20.640929,0.00013732191826907705,0.0001001176525589648,3.720426940245962e-05,0.00022937997971512466,20190115T201003_20190115T205830,2458498.5,2019-01-15,20
Vallarta,-103.398976,20.679973,0.00023800221970304847,0.00020089132885914296,3.71108872059267e-05,0.00036178535083308816,20190115T201003_20190115T205830,2458498.5,2019-01-15,20
Aguilas,-103.416705,20.629863,,,,,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Atemajac,-103.355422,20.718442,,,,,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Centro,-103.333283,20.673822,,,,,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Las Pintas,-103.326533,20.576811,0.00012727585271932185,8.968664042185992e-05,3.758921957341954e-05,0.00021310991724021733,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Loma Dorada,-103.26403,20.62923,0.00012536318938122934,8.769365143020633e-05,3.766953508971337e-05,0.00021619659347547966,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Miravalle,-103.34336,20.61449,0.00017199265130329877,0.000134368019644171,3.762462074519135e-05,0.00023416134354192764,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Oblatos,-103.296666,20.700491,0.00011115995584987104,7.346065831370652e-05,3.7699293898185715e-05,0.00017539181862957776,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Santa Fe,-103.377203,20.528998,0.000161029154813139,0.00012350952312137567,3.75196334957672e-05,0.00021646812197316154,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Tlaquepaque,-103.312511,20.640929,0.00017031615409453357,0.00013268991913415674,3.762622434181646e-05,0.00023381955563335852,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Vallarta,-103.398976,20.679973,,,,,20190116T195003_20190116T203603,2458499.5,2019-01-16,21
Aguilas,-103.416705,20.629863,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Atemajac,-103.355422,20.718442,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Centro,-103.333283,20.673822,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Las Pintas,-103.326533,20.576811,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Loma Dorada,-103.26403,20.62923,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Miravalle,-103.34336,20.61449,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Oblatos,-103.296666,20.700491,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Santa Fe,-103.377203,20.528998,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Tlaquepaque,-103.312511,20.640929,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Vallarta,-103.398976,20.679973,,,,,20190116T195503_20190116T203753,2458499.5,2019-01-16,22
Aguilas,-103.416705,20.629863,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Atemajac,-103.355422,20.718442,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Centro,-103.333283,20.673822,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Las Pintas,-103.326533,20.576811,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Loma Dorada,-103.26403,20.62923,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Miravalle,-103.34336,20.61449,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Oblatos,-103.296666,20.700491,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Santa Fe,-103.377203,20.528998,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Tlaquepaque,-103.312511,20.640929,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Vallarta,-103.398976,20.679973,,,,,20190117T193003_20190117T201308,2458500.5,2019-01-17,23
Aguilas,-103.416705,20.629863,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Atemajac,-103.355422,20.718442,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Centro,-103.333283,20.673822,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Las Pintas,-103.326533,20.576811,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Loma Dorada,-103.26403,20.62923,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Miravalle,-103.34336,20.61449,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Oblatos,-103.296666,20.700491,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Santa Fe,-103.377203,20.528998,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Tlaquepaque,-103.312511,20.640929,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Vallarta,-103.398976,20.679973,,,,,20190117T193503_20190117T201856,2458500.5,2019-01-17,24
Aguilas,-103.416705,20.629863,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Atemajac,-103.355422,20.718442,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Centro,-103.333283,20.673822,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Las Pintas,-103.326533,20.576811,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Loma Dorada,-103.26403,20.62923,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Miravalle,-103.34336,20.61449,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Oblatos,-103.296666,20.700491,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Santa Fe,-103.377203,20.528998,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Tlaquepaque,-103.312511,20.640929,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Vallarta,-103.398976,20.679973,,,,,20190118T205503_20190118T214110,2458501.5,2019-01-18,25
Aguilas,-103.416705,20.629863,0.00016656434442391147,0.0001264521496168404,4.011219492943086e-05,0.00029016060813998723,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Atemajac,-103.355422,20.718442,0.00012653935118578374,8.637242717668414e-05,4.016691309516318e-05,0.00023904311819933355,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Centro,-103.333283,20.673822,0.000195953837110454,0.00015585276006071193,4.010108055838859e-05,0.00034028973304145487,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Las Pintas,-103.326533,20.576811,0.00020352507999632508,0.00016348905046470463,4.003602953162044e-05,0.0003434262180235237,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Loma Dorada,-103.26403,20.62923,0.00013620626123156399,9.619833872420713e-05,4.0007918869378045e-05,0.0002502411662135273,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Miravalle,-103.34336,20.61449,0.00020352507999632508,0.00016348905046470463,4.003602953162044e-05,0.0003434262180235237,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Oblatos,-103.296666,20.700491,0.00013448406717710007,9.43698406179959e-05,4.011422740664931e-05,0.0002476975601834253,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Santa Fe,-103.377203,20.528998,0.00014525852602698596,0.0001052675643016139,3.9990960044120924e-05,0.00025251258944371696,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Tlaquepaque,-103.312511,20.640929,0.00014603174349758774,0.00010595798084978014,4.007375900982879e-05,0.0002707411767914891,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Vallarta,-103.398976,20.679973,0.00019685727602336556,0.00015675570466555655,4.0101574995787814e-05,0.00034154835157096386,20190119T203503_20190119T211910,2458502.5,2019-01-19,26
Aguilas,-103.416705,20.629863,0.00010299278801539913,6.244132964638993e-05,4.055145473103039e-05,0.00015969503147061914,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Atemajac,-103.355422,20.718442,8.967025496531278e-05,4.911094583803788e-05,4.0559316403232515e-05,0.00015610532136633992,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Centro,-103.333283,20.673822,0.00012177128519397229,8.121039718389511e-05,4.056088437209837e-05,0.0001799598685465753,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Las Pintas,-103.326533,20.576811,,,,,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Loma Dorada,-103.26403,20.62923,,,,,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Miravalle,-103.34336,20.61449,,,,,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Oblatos,-103.296666,20.700491,9.02403295870748e-05,4.967501254974839e-05,4.056532067530521e-05,0.00013944902988519942,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Santa Fe,-103.377203,20.528998,,,,,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Tlaquepaque,-103.312511,20.640929,8.982913924128152e-05,5.4737900391904374e-05,4.0565486532606096e-05,0.00013891111764047226,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Vallarta,-103.398976,20.679973,0.00011336565901453203,7.281156898212596e-05,4.0554090387846694e-05,0.00017497196128551704,20190120T201503_20190120T210241,2458503.5,2019-01-20,27
Aguilas,-103.416705,20.629863,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Atemajac,-103.355422,20.718442,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Centro,-103.333283,20.673822,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Las Pintas,-103.326533,20.576811,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Loma Dorada,-103.26403,20.62923,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Miravalle,-103.34336,20.61449,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Oblatos,-103.296666,20.700491,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Santa Fe,-103.377203,20.528998,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Tlaquepaque,-103.312511,20.640929,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Vallarta,-103.398976,20.679973,,,,,20190120T202003_20190120T210330,2458503.5,2019-01-20,28
Aguilas,-103.416705,20.629863,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Atemajac,-103.355422,20.718442,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Centro,-103.333283,20.673822,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Las Pintas,-103.326533,20.576811,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Loma Dorada,-103.26403,20.62923,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Miravalle,-103.34336,20.61449,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Oblatos,-103.296666,20.700491,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Santa Fe,-103.377203,20.528998,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Tlaquepaque,-103.312511,20.640929,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Vallarta,-103.398976,20.679973,,,,,20190121T195503_20190121T204434,2458504.5,2019-01-21,29
Aguilas,-103.416705,20.629863,0.0002263131464133039,0.0001857628667494282,4.055029057781212e-05,0.0003622253134381026,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Atemajac,-103.355422,20.718442,0.00021378199545520158,0.00017315057806689113,4.063141731866093e-05,0.0003257559732514635,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Centro,-103.333283,20.673822,0.0001857284951256588,0.0001451354764867574,4.059302591485903e-05,0.0003007356426678598,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Las Pintas,-103.326533,20.576811,0.0001738636929076165,0.00013332899834495038,4.0534712752560154e-05,0.00027672326541505754,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Loma Dorada,-103.26403,20.62923,0.00011927341256523505,7.870929402997717e-05,4.056411489727907e-05,0.000199808637262322,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Miravalle,-103.34336,20.61449,0.0001738636929076165,0.00013332899834495038,4.0534712752560154e-05,0.00027672326541505754,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Oblatos,-103.296666,20.700491,0.00014950796270112845,0.0001089017773952789,4.060618174207039e-05,0.00023687759702899897,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Santa Fe,-103.377203,20.528998,0.00011267941122124852,7.221439096535765e-05,4.0465020699360235e-05,0.00018752813461285863,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Tlaquepaque,-103.312511,20.640929,0.00015950799320635345,0.0001189429195465281,4.056507624702806e-05,0.0002582296884289306,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Vallarta,-103.398976,20.679973,0.0002915499330725791,0.0002509824057230151,4.0567506094112866e-05,0.00044568544411915137,20190121T200003_20190121T204606,2458504.5,2019-01-21,30
Aguilas,-103.416705,20.629863,0.00012033671230462462,7.989594855970049e-05,4.0440756842493935e-05,0.00023263112906129072,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Atemajac,-103.355422,20.718442,0.00021219342968392072,0.00017169293277117585,4.050048963678728e-05,0.00036636622196365874,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Centro,-103.333283,20.673822,0.0002361156688930101,0.00019563348599038188,4.048217483548984e-05,0.00040492759929877285,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Las Pintas,-103.326533,20.576811,0.00013049742847215384,9.013904491439462e-05,4.035837991978042e-05,0.00023454787151422352,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Loma Dorada,-103.26403,20.62923,0.00018405630544293672,0.0001436192396795377,4.0437076677335426e-05,0.0003236916090827435,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Miravalle,-103.34336,20.61449,0.0001709126227069646,0.0001304929464822635,4.0419679862679914e-05,0.0003187302500009537,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Oblatos,-103.296666,20.700491,0.00025105514214374125,0.00021055668184999377,4.049844210385345e-05,0.00039949934580363333,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Santa Fe,-103.377203,20.528998,9.823003347264603e-05,5.788907947135158e-05,4.034096127725206e-05,0.00019789439102169126,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Tlaquepaque,-103.312511,20.640929,0.00018405630544293672,0.0001436192396795377,4.0437076677335426e-05,0.0003236916090827435,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Vallarta,-103.398976,20.679973,0.00019733987342740778,0.00015686497032641806,4.0474894589412394e-05,0.00034813593536102915,20190122T194003_20190122T202458,2458505.5,2019-01-22,31
Aguilas,-103.416705,20.629863,0.00017045401909854263,0.0001299132127314806,4.054080636706203e-05,0.00035770676913671196,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Atemajac,-103.355422,20.718442,0.00029695627745240927,0.00025629016454331577,4.066612746100873e-05,0.0005397810018621385,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Centro,-103.333283,20.673822,0.00022319285199046135,0.0001826140214689076,4.057882688357495e-05,0.000427581078838557,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Las Pintas,-103.326533,20.576811,0.00013575972116086632,9.526703070150688e-05,4.049269773531705e-05,0.000284121633740142,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Loma Dorada,-103.26403,20.62923,0.00014017689682077616,9.964682976715267e-05,4.053005977766588e-05,0.0002938717370852828,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Miravalle,-103.34336,20.61449,0.00013597590634176337,9.54830028944353e-05,4.049291069630014e-05,0.0002844763483179653,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Oblatos,-103.296666,20.700491,0.00020087294979020953,0.00016025835066102445,4.061460276716389e-05,0.0003903812903445214,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Santa Fe,-103.377203,20.528998,9.009472705656663e-05,4.972806709702127e-05,4.0366663597524166e-05,0.00021107778593432158,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Tlaquepaque,-103.312511,20.640929,0.00013920342415957667,9.870734092693241e-05,4.049609007873787e-05,0.0002897720286944482,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Vallarta,-103.398976,20.679973,0.00022129179238323092,0.00018066438874312225,4.06274071839486e-05,0.00044800664616429577,20190123T192003_20190123T200151,2458506.5,2019-01-23,32
Aguilas,-103.416705,20.629863,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Atemajac,-103.355422,20.718442,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Centro,-103.333283,20.673822,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Las Pintas,-103.326533,20.576811,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Loma Dorada,-103.26403,20.62923,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Miravalle,-103.34336,20.61449,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Oblatos,-103.296666,20.700491,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Santa Fe,-103.377203,20.528998,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Tlaquepaque,-103.312511,20.640929,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Vallarta,-103.398976,20.679973,,,,,20190123T210003_20190123T214708,2458506.5,2019-01-23,33
Aguilas,-103.416705,20.629863,6.248892896110192e-05,2.0506229702732526e-05,4.19827010773588e-05,0.00015733056352473795,20190124T204003_20190124T212820,2458507.5,2019-01-24,34
Atemajac,-103.355422,20.718442,9.354189387522638e-05,5.149951539351605e-05,4.204237848171033e-05,0.00020887985010631382,20190124T204003_20190124T212820,2458507.5,2019-01-24,34
Centro,-103.333283,20.673822,8.924683061195537e-05,4.726441329694353e-05,4.1982417315011844e-05,0.00020310662512201816,20190124T204003_20190124T212820,2458507.5,2019-01-24,34
Las Pintas,-103.326533,20.576811,8.917838567867875e-05,4.725593680632301e-05,4.1922448872355744e-05,0.0001987070863833651,20190124T204003_20190124T212820,2458507.5,2019-01-24,34
Loma Dorada,-103.26403,20.62923,0.0001545364793855697,0.00011255448043812066,4.1982002585427836e-05,0.0003094144049100578,20190124T204003_20190124T212820,2458507.5,2019-01-24,34
