,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
3862,-1.0,57.3,65.2,103.4,-1.0,129.71,51.7,-1.0,60.3,37.2,60.165558
3863,-1.0,-1.0,-1.0,12.4,14.61,66.784,13.0,11.5,8.8,13.8,11.862901
3864,-1.0,22.1,30.1,58.8,52.96,81.132,28.3,-1.0,15.4,21.7,25.016962
3865,-1.0,-1.0,105.2,170.3,58.9,112.83,-1.0,-1.0,-1.0,38.8,56.617203
3866,-1.0,73.1,58.3,-1.0,-1.0,300.77,96.9,123.5,74.1,74.2,60.532406
3867,-1.0,-1.0,51.6,43.7,38.6,57.712,55.63,-1.0,-1.0,44.5,36.293064
3868,-1.0,40.2,22.9,99.8,175.1,64.747,38.4,-1.0,29.2,35.6,37.327038
3869,103.2,127.4,111.1,412.8,115.92,327.86,138.9,45.7,114.82,77.0,113.523605
3870,10.49,22.26,29.6,-1.0,-1.0,35.5,25.56,12.81,27.7,27.65,24.557749
3871,-1.0,76.9,14.5,-1.0,-1.0,-1.0,-1.0,67.2,23.26,41.9,46.75683
3872,-1.0,-1.0,-1.0,10.3,19.52,14.979,9.6,19.0,15.3,10.2,13.77302
3873,21.4,13.0,-1.0,15.3,27.3,33.495,12.07,-1.0,14.74,15.3,12.8811035
3874,-1.0,28.6,53.3,97.8,88.36,114.55,62.6,84.6,51.74,53.1,44.902718
3875,-1.0,-1.0,-1.0,16.2,18.07,24.624,11.1,19.5,14.3,8.1,14.92226
3876,19.6,17.5,-1.0,26.3,35.01,39.25,19.4,16.3,18.75,12.3,19.950178
3877,40.07,22.2,20.99,-1.0,-1.0,22.29,42.84,17.35,23.73,28.16,29.977892
3878,-1.0,35.4,49.6,25.1,64.94,36.153,38.5,-1.0,55.7,44.9,41.94192
3879,-1.0,-1.0,-1.0,20.8,12.02,31.353,17.1,15.9,13.6,0.1,13.893505
3880,-1.0,32.0,44.4,80.6,-1.0,-1.0,-1.0,27.3,61.59,45.5,41.010704
3881,-1.0,23.9,46.4,38.8,-1.0,-1.0,31.39,34.3,26.52,42.1,32.23247
3882,8.9,-1.0,30.0,31.3,14.97,46.211,19.3,20.8,21.65,16.1,22.548464
3883,-1.0,62.1,-1.0,172.2,75.15,83.621,52.9,32.2,54.6,44.2,40.329933
3884,-1.0,154.4,244.6,394.1,-1.0,433.26,250.3,-1.0,124.8,205.0,141.09483
3885,-1.0,33.5,29.8,108.6,55.44,87.037,36.5,-1.0,-1.0,28.2,38.331264
3886,-1.0,25.7,37.8,44.3,37.72,54.551,34.3,-1.0,29.7,32.2,29.63801
3887,-1.0,31.6,47.6,49.6,63.97,59.377,61.1,-1.0,45.3,44.4,38.435677
3888,19.1,53.4,-1.0,-1.0,38.0,37.057,50.35,-1.0,17.88,12.4,15.956398
3889,-1.0,62.4,57.4,244.2,148.54,137.64,79.5,-1.0,68.8,55.8,64.60714
3890,-1.0,-1.0,-1.0,-1.0,16.57,58.915,10.3,13.1,5.0,11.6,12.161139
3891,16.13,16.61,25.03,-1.0,58.3,34.46,24.38,19.88,14.45,9.77,23.620058
3892,9.0,17.3,-1.0,14.2,14.2,-1.0,10.1,-1.0,11.79,8.1,10.611769
3893,-1.0,42.5,58.8,90.8,-1.0,163.97,59.1,68.8,56.9,38.6,56.06661
3894,-1.0,-1.0,-1.0,90.3,89.63,149.2,31.0,57.3,41.2,32.0,35.086323
3895,-1.0,23.8,25.5,142.8,43.03,141.99,29.4,-1.0,34.7,20.9,24.210485
3896,18.4,21.4,31.9,105.7,67.16,124.23,20.9,15.0,19.65,16.3,24.857136
3897,54.3,28.2,-1.0,108.4,71.7,74.742,-1.0,38.4,22.72,34.5,30.834055
3898,-1.0,31.7,47.4,77.9,-1.0,61.341,49.2,43.7,49.5,42.4,41.15396
3899,-1.0,21.4,97.0,86.5,76.75,84.94,65.0,-1.0,-1.0,63.5,46.899906
3900,-1.0,8.9,35.8,115.5,-1.0,-1.0,30.04,25.4,-1.0,21.9,34.715588
3901,-1.0,19.4,22.2,33.6,-1.0,-1.0,-1.0,32.7,26.42,25.8,24.379663
3902,-1.0,16.5,35.6,63.2,-1.0,-1.0,19.38,14.5,-1.0,17.2,21.003847
3903,-1.0,-1.0,-1.0,8.1,-1.0,41.805,11.7,13.5,11.6,3.3,9.386058
3904,28.3,24.3,-1.0,-1.0,31.2,37.182,31.89,-1.0,29.36,21.5,23.693285
3905,-1.0,93.2,98.1,283.0,-1.0,-1.0,159.19,83.6,-1.0,63.7,87.324326
3906,-1.0,15.9,32.9,33.6,-1.0,-1.0,25.2,28.9,16.78,21.9,22.992027
3907,-1.0,-1.0,29.9,24.4,35.85,44.619,14.2,34.0,21.5,18.1,21.973766
3908,-1.0,50.8,53.6,94.2,88.98,-1.0,85.3,-1.0,60.6,50.1,49.77758
3909,22.39,24.21,51.65,-1.0,-1.0,31.1,51.85,17.81,33.46,21.89,29.20031
3910,-1.0,-1.0,-1.0,14.4,34.27,29.54,21.5,21.0,15.7,19.5,17.79745
3911,-1.0,20.2,35.2,44.7,-1.0,-1.0,-1.0,18.3,16.91,17.2,23.723791
3912,-1.0,-1.0,-1.0,26.2,18.65,34.756,10.5,22.9,14.9,14.2,15.938679
3913,26.01,62.22,60.21,-1.0,-1.0,67.72,54.31,35.48,51.51,53.31,62.47082
3914,-1.0,-1.0,-1.0,79.6,51.47,44.918,56.2,36.1,33.4,39.7,33.630577
3915,-1.0,74.2,130.8,-1.0,-1.0,-1.0,-1.0,69.2,62.9,75.6,77.42234
3916,7.48,-1.0,4.76,15.65,-1.0,44.5,11.89,17.9,12.89,2.72,9.721582
3917,30.5,-1.0,-1.0,15.6,36.44,40.954,42.8,47.2,31.37,38.8,26.70277
3918,-1.0,30.0,27.8,35.4,-1.0,-1.0,34.26,-1.0,25.86,21.6,19.29778
3919,-1.0,23.7,37.2,47.7,43.03,80.826,52.2,-1.0,46.6,35.0,35.573673
3920,11.5,32.5,-1.0,28.6,24.37,41.284,-1.0,36.2,23.78,27.6,23.70218
3921,-1.0,10.7,34.8,51.0,-1.0,-1.0,34.58,4.6,23.36,17.4,20.920137
3922,25.82,-1.0,59.07,26.13,33.72,35.44,46.86,62.05,22.53,54.88,34.271683
3923,-1.0,11.34,10.72,42.82,-1.0,-1.0,13.27,14.84,16.23,8.28,17.458813
3924,-1.0,46.2,19.1,103.5,-1.0,-1.0,-1.0,42.0,-1.0,56.5,31.751724
3925,-1.0,-1.0,-1.0,-1.0,22.46,21.278,12.3,12.9,24.3,5.4,15.935044
3926,-1.0,31.9,37.6,80.9,58.18,73.239,49.6,-1.0,45.9,46.2,37.970833
3927,-1.0,-1.0,-1.0,19.0,26.68,28.299,23.3,22.7,33.7,8.2,20.057709
3928,22.8,15.7,-1.0,41.4,29.41,58.442,-1.0,12.5,19.15,28.4,24.683565
3929,21.79,-1.0,38.66,-1.0,37.83,32.34,26.2,41.16,35.55,33.06,37.514416
3930,20.4,-1.0,-1.0,15.6,29.35,53.973,10.7,18.5,12.23,10.7,17.38997
3931,-1.0,-1.0,111.5,257.4,89.04,113.61,58.0,84.6,56.4,64.2,51.419254
3932,-1.0,31.6,41.4,95.5,70.11,100.27,39.8,-1.0,-1.0,31.4,41.117996
3933,-1.0,39.4,29.4,38.4,46.32,60.373,33.4,-1.0,32.8,36.4,39.742435
3934,47.12,-1.0,19.6,36.39,111.36,22.19,45.39,33.65,27.53,46.37,30.079147
3935,4.4,-1.0,-1.0,1.4,7.12,17.587,4.2,7.3,1.97,4.8,6.5051465
3936,77.7,53.5,63.5,390.4,321.81,207.51,118.5,-1.0,-1.0,49.7,46.17107
3937,12.9,-1.0,-1.0,-1.0,28.48,61.773,26.9,11.6,22.62,21.2,16.831312
3938,-1.0,-1.0,21.6,26.6,33.07,38.899,27.4,49.8,25.1,27.0,26.307936
3939,40.0,10.1,-1.0,26.8,44.6,-1.0,23.46,-1.0,31.52,20.4,20.720415
3940,31.05,43.81,55.08,-1.0,-1.0,53.5,35.86,34.62,50.54,38.9,54.771217
3941,-1.0,10.0,40.3,42.3,28.9,48.707,18.1,-1.0,31.4,20.8,24.486649
3942,-1.0,48.1,47.7,125.0,-1.0,88.958,41.7,-1.0,33.7,47.5,45.921745
3943,111.4,106.5,158.4,346.1,107.28,125.66,90.1,-1.0,84.09,87.7,104.35426
3944,-1.0,18.52,14.62,21.28,14.28,116.99,24.65,18.06,13.59,20.78,17.959833
3945,-1.0,-1.0,-1.0,57.6,37.81,43.416,30.6,13.0,23.7,16.4,21.347078
3946,-1.0,44.2,63.9,75.3,-1.0,-1.0,36.58,32.8,33.07,48.0,41.60952
3947,9.3,-1.0,-1.0,10.2,-1.0,20.022,-1.0,-1.0,30.82,9.3,13.970027
3948,53.3,57.9,-1.0,90.2,111.0,-1.0,77.01,-1.0,77.07,37.8,49.177956
3949,71.3,28.4,-1.0,59.3,103.42,115.49,47.8,54.1,53.47,43.7,45.139053
3950,24.1,5.6,-1.0,-1.0,25.6,40.976,12.77,-1.0,12.96,10.6,12.594353
3951,-1.0,-1.0,93.2,300.2,169.61,277.2,165.2,87.1,163.9,64.9,120.69419
3952,-1.0,83.6,136.5,369.6,-1.0,217.39,122.5,98.2,123.98,83.2,103.93853
3953,-1.0,29.88,28.57,37.21,-1.0,-1.0,34.84,34.97,41.76,32.96,36.948364
3954,-1.0,28.3,36.1,-1.0,-1.0,-1.0,12.11,35.9,14.84,9.2,30.529724
3955,0.65,2.74,-1.0,-1.0,34.34,25.52,-1.0,5.24,5.82,2.83,8.759516
3956,-1.0,53.8,25.4,123.4,63.8,104.31,49.5,-1.0,57.0,32.2,50.555824
3957,77.5,72.3,-1.0,123.7,158.82,152.78,-1.0,63.9,63.14,51.8,61.830956
3958,18.5,-1.0,-1.0,34.9,24.76,49.455,25.8,33.9,31.46,20.1,28.211983
3959,37.1,-1.0,-1.0,-1.0,36.03,43.369,43.1,39.7,35.3,41.6,30.406452
3960,-1.0,43.4,86.6,101.0,-1.0,-1.0,-1.0,34.0,34.92,50.7,43.179764
3961,-1.0,21.2,40.6,39.4,-1.0,-1.0,44.03,22.3,19.3,17.4,24.2576
3962,-1.0,10.0,14.6,3.3,-1.0,-1.0,15.21,-1.0,18.63,0.0,1.4517771
3963,18.3,-1.0,-1.0,-1.0,-1.0,37.219,28.2,21.2,9.3,21.2,14.875426
3964,-1.0,77.1,50.4,94.4,65.3,69.876,40.5,-1.0,37.3,40.1,74.62684
3965,41.4,57.13,-1.0,-1.0,-1.0,58.67,23.16,44.5,54.61,29.23,41.428627
3966,-1.0,23.4,33.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.7,19.060825
3967,-1.0,-1.0,46.1,169.1,91.99,98.641,46.0,68.7,52.8,29.1,39.11397
3968,19.1,14.8,-1.0,-1.0,28.1,42.098,24.16,-1.0,16.58,16.6,14.907531
3969,-1.0,27.0,71.7,66.1,-1.0,-1.0,-1.0,66.5,37.69,36.2,38.648045
3970,19.18,25.93,20.6,-1.0,-1.0,36.85,25.97,17.45,21.3,18.54,26.766369
3971,-1.0,-1.0,-1.0,57.9,105.41,62.471,42.6,26.9,33.1,23.7,24.29029
3972,37.97,53.39,55.1,-1.0,-1.0,-1.0,69.7,11.41,44.14,29.52,70.41984
3973,-1.0,70.8,120.6,144.5,170.93,138.78,84.7,95.6,72.11,57.1,64.40606
3974,-1.0,-1.0,-1.0,25.0,47.62,101.33,22.7,25.4,22.4,22.1,21.968552
3975,-1.0,39.1,36.6,-1.0,-1.0,-1.0,-1.0,-1.0,44.55,59.5,44.047443
3976,-1.0,38.9,46.7,41.7,-1.0,-1.0,-1.0,-1.0,39.5,28.3,40.50467
3977,-1.0,29.4,42.6,33.3,-1.0,-1.0,-1.0,26.4,26.99,25.4,31.945004
3978,-1.0,21.9,14.5,13.5,-1.0,-1.0,22.77,-1.0,14.5,0.0,8.791423
3979,-1.0,57.7,80.1,76.3,-1.0,-1.0,24.16,44.1,40.3,57.2,52.718822
3980,-1.0,94.5,159.6,205.2,73.6,139.69,38.45,-1.0,-1.0,45.9,56.500835
3981,30.2,16.8,-1.0,-1.0,28.5,45.675,27.42,-1.0,24.59,21.0,18.689396
3982,-1.0,22.6,-1.0,58.0,-1.0,-1.0,24.07,46.2,29.91,28.8,31.22712
3983,-1.0,-1.0,-1.0,8.4,30.03,81.645,10.6,-1.0,10.9,2.0,8.479727
3984,54.0,24.7,-1.0,77.4,78.94,81.985,-1.0,34.5,62.58,66.3,51.145676
3985,-1.0,43.8,32.7,57.5,46.52,80.342,33.7,-1.0,53.8,41.3,44.374348
3986,20.42,30.03,48.49,-1.0,-1.0,53.61,28.31,33.45,31.61,33.65,36.309334
3987,24.7,3.9,-1.0,-1.0,50.1,66.151,-1.0,-1.0,30.23,21.4,25.271511
3988,51.6,74.3,-1.0,166.0,120.39,182.26,44.5,55.0,74.62,54.8,63.465343
3989,29.1,61.5,-1.0,65.4,38.47,54.079,-1.0,69.3,28.13,25.6,28.69639
3990,-1.0,28.3,35.4,67.5,-1.0,-1.0,36.29,36.9,22.52,30.9,28.529707
3991,52.9,37.4,-1.0,44.4,45.24,57.867,-1.0,42.9,42.44,42.6,39.135643
3992,-1.0,46.8,98.2,86.2,99.42,120.4,93.2,-1.0,60.7,52.3,57.955555
3993,-1.0,34.5,52.0,67.5,105.34,65.999,41.9,-1.0,47.5,30.7,40.074146
3994,-1.0,43.1,58.3,133.5,-1.0,54.72,53.7,-1.0,46.8,43.3,51.920227
3995,-1.0,-1.0,22.4,25.7,32.07,76.181,21.8,29.5,21.2,23.1,19.485922
3996,34.03,51.52,51.98,70.07,-1.0,49.62,45.81,39.53,-1.0,53.41,62.46042
3997,28.3,16.2,-1.0,28.3,20.44,36.904,31.9,18.6,22.11,21.1,20.457382
3998,23.0,-1.0,-1.0,42.1,54.11,60.043,31.2,29.0,25.6,24.3,24.299227
3999,19.22,16.69,29.31,-1.0,252.0,372.84,57.01,23.81,44.17,36.06,40.841633
4000,-1.0,-1.0,25.3,39.5,40.21,54.56,27.7,59.7,22.4,15.3,22.932997
4001,16.94,-1.0,16.19,-1.0,-1.0,25.72,13.93,17.54,22.85,27.6,21.495968
4002,20.2,43.8,-1.0,39.5,-1.0,-1.0,40.77,-1.0,43.81,42.8,41.55255
4003,-1.0,-1.0,29.9,25.9,48.69,83.092,30.4,71.3,38.7,21.7,33.043583
4004,-1.0,-1.0,62.4,48.6,79.1,73.746,95.78,-1.0,-1.0,34.1,67.51949
4005,-1.0,-1.0,46.5,57.4,61.02,61.258,26.6,26.4,20.5,20.2,25.24922
4006,21.3,21.2,-1.0,26.2,71.0,-1.0,27.8,-1.0,19.2,17.7,16.222294
4007,13.9,-1.0,-1.0,21.7,15.07,28.666,20.6,18.3,27.27,12.6,19.361395
4008,-1.0,90.9,101.4,87.2,115.7,184.25,144.08,-1.0,-1.0,37.3,79.54755
4009,-1.0,-1.0,33.3,63.8,94.07,105.01,39.6,74.2,36.8,34.0,30.613823
4010,26.56,-1.0,7.81,35.33,-1.0,64.88,7.09,18.7,13.29,4.78,8.7144
4011,18.7,18.4,27.4,55.3,23.97,52.016,18.2,12.5,18.87,24.4,20.162788
4012,39.33,20.08,38.85,-1.0,220.46,24.66,43.25,43.84,41.51,41.08,39.114548
4013,-1.0,-1.0,54.3,35.8,24.76,62.092,23.6,18.2,23.3,10.9,23.281988
4014,-1.0,-1.0,-1.0,17.8,16.39,55.956,44.5,22.0,25.1,19.2,20.666529
4015,-1.0,-1.0,36.2,44.4,51.4,30.776,53.0,40.2,33.3,28.0,32.003174
4016,44.29,-1.0,63.04,56.03,36.9,46.74,64.91,34.27,25.69,41.02,33.617302
4017,25.7,-1.0,61.5,19.2,22.32,65.76,11.2,25.4,8.14,14.3,21.30335
4018,-1.0,18.0,-1.0,44.4,29.79,38.782,28.3,27.1,23.16,31.8,24.30739
4019,-1.0,41.4,-1.0,49.7,51.51,76.276,53.2,36.7,49.27,43.3,44.624416
4020,27.1,33.4,-1.0,-1.0,33.9,55.598,38.56,-1.0,32.04,26.1,25.223501
4021,11.4,50.7,-1.0,-1.0,29.3,60.943,60.32,-1.0,16.33,11.7,15.057409
4022,-1.0,22.3,40.8,71.4,53.66,74.534,25.5,-1.0,-1.0,37.6,31.897612
4023,-1.0,67.4,78.3,99.5,103.84,63.942,69.8,-1.0,58.3,33.2,65.86211
4024,34.4,33.3,-1.0,47.7,52.2,57.346,28.69,-1.0,19.52,22.3,18.954065
4025,-1.0,-1.0,-1.0,51.7,51.55,71.864,30.5,46.3,23.5,22.3,24.837961
4026,-1.0,3.91,7.02,18.96,59.98,94.03,13.87,8.16,15.67,2.51,10.8558655
4027,-1.0,-1.0,-1.0,27.3,23.0,26.33,13.1,8.3,9.1,14.9,13.77169
4028,-1.0,47.0,40.5,46.6,61.86,91.857,45.1,-1.0,41.2,44.6,45.016792
4029,15.4,3.2,-1.0,-1.0,29.2,33.654,-1.0,-1.0,15.01,19.2,13.895272
4030,23.5,-1.0,-1.0,41.5,64.37,59.246,39.5,39.0,31.24,28.1,26.839273
4031,47.6,26.7,-1.0,89.5,81.86,64.156,34.7,37.3,26.4,52.8,26.659952
4032,62.7,-1.0,-1.0,131.0,146.35,142.03,-1.0,93.2,59.86,51.8,60.14981
4033,-1.0,-1.0,-1.0,6.0,-1.0,31.387,4.6,10.5,7.4,16.8,9.32794
4034,-1.0,49.6,43.7,54.8,45.6,50.127,49.5,-1.0,41.3,46.7,50.633476
4035,46.6,44.5,-1.0,175.6,49.15,75.547,39.0,44.0,31.6,44.8,40.298485
4036,-1.0,41.5,48.6,180.0,98.25,160.87,55.5,-1.0,-1.0,28.6,32.376503
4037,-1.0,19.1,35.1,-1.0,-1.0,-1.0,-1.0,-1.0,37.28,26.9,35.54017
4038,-1.0,18.4,59.5,58.0,-1.0,67.23,47.2,41.7,54.5,48.7,37.930004
4039,-1.0,11.3,52.7,-1.0,-1.0,-1.0,-1.0,-1.0,26.4,23.4,29.700619
4040,-1.0,-1.0,32.4,45.6,32.78,47.776,26.1,13.2,27.4,13.5,23.359516
4041,-1.0,40.8,-1.0,92.9,55.73,73.159,47.8,36.2,39.25,35.5,42.215107
4042,-1.0,-1.0,29.9,47.1,36.84,80.327,30.9,33.7,26.9,20.1,24.856161
4043,-1.0,25.0,53.8,45.9,-1.0,-1.0,37.68,16.6,32.95,20.2,29.189426
4044,9.2,13.4,-1.0,33.7,-1.0,31.295,19.27,-1.0,10.16,7.3,12.81793
4045,-1.0,23.5,49.2,63.5,-1.0,-1.0,-1.0,29.6,14.93,16.7,25.924936
4046,54.8,34.5,-1.0,57.4,57.47,135.14,-1.0,50.6,50.52,34.3,49.05083
4047,-1.0,69.5,55.2,179.4,121.85,191.32,58.2,-1.0,60.2,85.2,61.173477
4048,60.5,17.9,-1.0,39.1,66.19,75.69,-1.0,30.9,26.24,28.0,25.042099
4049,59.6,-1.0,-1.0,178.9,142.69,118.52,62.6,69.1,88.95,58.4,68.14716
4050,-1.0,36.9,40.7,40.3,44.08,96.884,29.7,-1.0,29.9,22.7,37.63667
4051,71.2,-1.0,-1.0,87.1,110.01,237.16,-1.0,56.4,56.4,55.5,42.79773
4052,-1.0,-1.0,26.9,25.3,30.45,54.283,12.2,33.6,17.4,11.7,18.765446
4053,-1.0,53.5,74.9,117.5,-1.0,146.36,59.1,60.4,54.2,41.5,59.030407
4054,-1.0,57.8,74.8,159.5,-1.0,-1.0,75.71,57.4,67.51,61.0,66.56576
4055,6.38,16.55,23.88,-1.0,-1.0,48.68,29.76,10.15,39.23,9.03,24.496265
4056,-1.0,21.8,29.1,150.9,104.2,56.112,47.85,-1.0,-1.0,25.6,30.625565
4057,-1.0,41.9,122.7,53.3,119.54,74.63,70.1,-1.0,49.2,56.6,56.29671
4058,31.1,-1.0,-1.0,73.1,13.37,58.838,26.9,25.2,52.33,35.8,34.35775
4059,55.8,73.1,36.6,91.4,51.51,119.7,45.3,55.9,52.93,36.9,53.950768
4060,-1.0,21.5,39.7,41.4,-1.0,44.754,24.9,44.4,32.6,20.1,29.529984
4061,-1.0,-1.0,-1.0,20.4,-1.0,36.609,34.4,23.6,21.0,21.2,15.114627
4062,-1.0,9.4,47.9,111.1,-1.0,-1.0,87.04,20.8,-1.0,32.0,26.130877
4063,-1.0,-1.0,-1.0,32.0,28.96,19.359,17.5,23.2,28.5,22.4,19.432673
4064,-1.0,36.1,37.3,37.7,42.09,45.339,46.8,-1.0,32.9,25.9,39.32895
4065,34.6,44.9,46.9,105.0,26.95,94.936,23.1,20.7,19.4,33.2,30.491701
4066,18.0,10.1,-1.0,-1.0,26.5,27.035,26.03,-1.0,30.69,16.1,22.207033
4067,-1.0,45.2,57.3,132.5,-1.0,-1.0,3.73,35.3,36.62,42.9,44.181526
4068,-1.0,28.7,55.3,42.5,-1.0,-1.0,-1.0,35.1,43.32,49.9,41.445328
4069,-1.0,49.6,57.3,179.1,87.22,163.07,58.7,-1.0,-1.0,48.9,36.068306
4070,42.5,-1.0,-1.0,124.1,22.18,98.392,42.9,35.7,68.28,65.5,47.603546
4071,-1.0,17.7,45.7,66.6,-1.0,-1.0,20.03,45.3,-1.0,32.3,29.59953
4072,-1.0,-1.0,125.2,118.4,264.85,175.84,87.1,65.9,82.4,35.9,60.286858
4073,-1.0,16.7,35.9,36.1,26.4,42.42,55.8,-1.0,-1.0,39.5,31.228128
4074,30.0,32.6,-1.0,100.5,40.13,98.519,32.4,31.2,42.72,23.2,35.315033
4075,34.77,18.77,51.01,-1.0,101.97,41.04,38.72,34.83,35.35,41.53,43.57568
4076,-1.0,-1.0,46.7,65.5,104.66,134.88,49.6,46.7,44.9,31.1,36.27804
4077,-1.0,-1.0,-1.0,20.6,13.85,19.235,6.2,9.2,4.3,5.0,6.5414076
4078,26.12,-1.0,41.26,-1.0,-1.0,39.1,40.31,45.21,39.87,56.92,41.846004
4079,34.2,-1.0,-1.0,61.1,45.38,94.09,23.1,35.9,26.83,22.5,25.88605
4080,17.15,-1.0,44.33,22.02,-1.0,28.67,32.4,31.4,25.29,43.88,31.003538
4081,-1.0,71.3,37.4,204.5,-1.0,128.04,80.4,59.2,83.6,70.6,77.542694
4082,-1.0,38.4,41.9,54.6,-1.0,61.605,38.7,25.2,31.5,26.7,31.467321
4083,14.78,28.74,25.76,-1.0,-1.0,20.28,29.54,6.4,29.34,19.48,35.900322
4084,-1.0,26.6,28.7,44.3,-1.0,61.379,43.3,37.4,31.9,30.4,28.18551
4085,-1.0,26.9,35.7,78.1,-1.0,-1.0,-1.0,20.4,-1.0,39.9,24.97492
4086,27.07,23.15,27.44,-1.0,-1.0,27.49,22.42,28.73,18.01,22.67,24.157297
4087,-1.0,-1.0,56.3,166.5,158.5,358.78,-1.0,-1.0,-1.0,35.8,47.423546
4088,25.2,13.7,-1.0,52.6,37.78,-1.0,-1.0,30.3,27.23,24.3,24.652788
4089,-1.0,-1.0,109.5,119.6,98.0,178.97,22.27,-1.0,-1.0,35.7,31.571697
4090,36.6,19.8,-1.0,62.6,33.59,75.658,26.7,21.9,-1.0,23.2,25.510017
4091,-1.0,55.4,70.2,221.9,232.66,152.97,114.8,-1.0,85.9,85.3,78.95016
4092,-1.0,37.1,64.2,95.7,75.69,99.491,65.2,-1.0,61.7,46.0,48.862873
4093,-1.0,37.3,63.5,63.5,75.98,71.924,60.3,-1.0,51.9,40.2,43.820686
4094,21.64,34.79,38.84,-1.0,-1.0,64.62,28.19,32.82,46.18,46.44,45.819267
4095,-1.0,12.4,24.8,35.1,26.4,-1.0,27.7,24.2,21.44,14.4,20.92264
4096,-1.0,17.22,18.89,23.57,-1.0,-1.0,10.94,16.34,17.7,12.07,20.461874
4097,14.6,-1.0,-1.0,12.7,16.7,25.234,16.61,-1.0,12.2,8.5,11.698886
4098,-1.0,48.9,62.3,69.0,-1.0,103.79,54.2,61.7,54.1,46.3,50.306343
4099,-1.0,-1.0,110.0,229.7,166.2,136.05,-1.0,-1.0,-1.0,53.4,69.40167
4100,-1.0,17.8,22.3,70.6,36.73,105.3,23.4,-1.0,21.8,1.3,22.820261
4101,42.59,33.26,44.02,-1.0,54.49,66.79,36.78,39.81,42.69,31.52,38.282433
4102,-1.0,-1.0,35.3,42.8,71.46,135.74,48.0,145.5,38.2,31.8,34.636856
4103,-1.0,31.3,55.8,58.5,-1.0,-1.0,-1.0,26.6,28.62,28.2,35.362484
4104,-1.0,43.5,17.4,125.9,100.39,140.12,45.2,-1.0,26.3,30.3,41.6577
4105,31.56,41.69,35.96,-1.0,-1.0,69.79,32.15,46.2,60.89,37.91,49.842144
4106,26.64,59.87,31.16,-1.0,26.15,53.02,22.83,20.89,28.81,36.36,42.77465
4107,88.3,111.7,75.8,254.6,110.66,181.53,69.1,100.0,68.14,58.5,81.20123
4108,-1.0,29.5,38.9,48.8,-1.0,-1.0,-1.0,28.9,24.33,29.2,30.609818
4109,-1.0,-1.0,-1.0,7.6,6.67,17.087,6.0,4.2,3.1,2.2,4.1811533
4110,-1.0,52.0,-1.0,225.2,-1.0,-1.0,-1.0,71.0,114.47,86.6,72.4881
4111,-1.0,67.8,88.3,71.1,106.69,123.65,41.3,-1.0,45.7,40.8,67.66711
4112,-1.0,-1.0,-1.0,13.1,-1.0,34.412,12.0,26.0,13.4,16.5,15.283638
4113,-1.0,17.4,28.1,63.3,37.41,93.592,24.2,-1.0,19.9,13.8,25.146646
4114,-1.0,35.3,20.4,33.6,-1.0,-1.0,-1.0,-1.0,19.89,23.1,23.865877
4115,-1.0,186.2,326.2,-1.0,-1.0,-1.0,248.99,-1.0,213.55,183.8,229.49069
4116,34.5,34.7,-1.0,30.0,47.99,56.875,-1.0,10.3,34.72,30.0,32.171703
4117,-1.0,43.8,37.8,63.1,64.75,68.524,42.3,48.1,-1.0,41.7,49.640823
4118,-1.0,-1.0,-1.0,23.8,19.62,23.355,17.4,19.8,17.4,6.5,16.47239
4119,14.0,7.6,-1.0,57.6,50.74,101.07,-1.0,5.4,35.15,40.1,31.749792
4120,59.6,-1.0,38.3,60.2,130.24,136.02,33.1,43.7,42.72,43.4,33.52848
4121,-1.0,16.7,30.3,29.4,-1.0,-1.0,-1.0,21.4,-1.0,19.7,20.747551
4122,27.8,125.8,-1.0,-1.0,30.8,19.862,35.03,-1.0,26.19,26.2,19.963997
4123,27.7,22.8,-1.0,-1.0,52.7,74.505,-1.0,-1.0,20.05,15.3,21.433178
4124,40.5,28.2,-1.0,42.7,54.37,70.875,-1.0,33.8,33.7,28.7,33.360607
4125,-1.0,56.6,57.7,192.3,93.21,184.67,56.0,52.3,-1.0,30.6,41.353767
4126,-1.0,38.0,43.4,67.7,-1.0,-1.0,-1.0,81.3,45.48,56.3,41.573395
4127,11.82,15.42,16.78,-1.0,-1.0,50.44,7.92,12.25,28.55,13.76,23.007833
4128,78.21,103.07,55.81,-1.0,48.6,27.76,60.8,58.68,-1.0,77.57,82.33758
4129,-1.0,33.5,56.6,52.8,94.74,48.47,52.4,-1.0,39.4,56.0,39.03494
4130,-1.0,-1.0,50.9,43.2,26.8,50.784,30.1,21.7,18.7,16.2,22.034285
4131,-1.0,30.6,61.2,72.1,-1.0,-1.0,-1.0,33.1,30.87,24.4,36.529427
4132,30.9,-1.0,-1.0,31.8,71.7,40.899,33.8,29.7,34.05,18.6,25.012758
4133,-1.0,31.3,22.2,38.4,57.53,57.775,24.7,-1.0,42.4,29.2,33.23729
4134,-1.0,58.7,148.2,105.2,103.91,117.61,-1.0,-1.0,35.9,46.9,61.192837
4135,-1.0,-1.0,-1.0,48.4,34.42,60.559,30.2,19.8,23.8,23.8,22.44817
4136,-1.0,40.0,86.9,162.9,-1.0,-1.0,-1.0,49.6,61.54,53.6,55.137444
