,AGU,ATM,LDO,LPIN,OBL,SFE,TLA,VAL,CEN,MIR_med,MIR_pred
2695,-1.0,23.5,39.4,79.0,22.6,87.03,27.4,-1.0,37.2,61.9,49.31323
2696,-1.0,-1.0,-1.0,9.8,1.7,14.665,4.9,9.8,6.8,8.79,11.643131
2697,-1.0,82.8,77.1,187.7,62.1,155.03,72.8,109.4,79.3,65.94,129.56386
2698,-1.0,14.4,33.8,93.1,17.1,53.595,47.65,-1.0,-1.0,40.0,60.121994
2699,38.9,28.8,66.5,87.8,21.1,71.954,61.9,34.1,45.14,129.21,63.730568
2700,35.4,36.4,-1.0,91.9,36.1,162.08,-1.0,36.3,28.76,53.86,49.431713
2701,-1.0,30.6,35.2,47.7,42.2,121.19,47.7,-1.0,42.0,55.34,77.92429
2702,31.9,27.5,-1.0,52.7,17.3,64.765,39.7,17.2,36.61,72.25,74.32283
2703,-1.0,22.1,-1.0,32.3,32.3,52.474,45.6,34.9,44.08,33.67,37.868973
2704,-1.0,-1.0,-1.0,-1.0,-1.0,39.551,-1.0,-1.0,19.89,14.9,30.1482
2705,75.74,64.26,72.03,-1.0,60.55,83.75,77.01,62.47,61.9,33.09,53.60455
2706,-1.0,31.4,56.1,75.4,18.2,123.58,57.0,54.1,40.6,62.89,68.08134
2707,-1.0,-1.0,-1.0,23.1,14.2,72.963,25.0,11.3,15.7,40.97,33.805275
2708,-1.0,16.1,21.3,69.5,18.5,47.499,24.2,-1.0,37.7,23.93,45.735867
2709,-1.0,4.4,28.0,-1.0,-1.0,64.123,20.07,-1.0,10.86,20.4,39.551357
2710,-1.0,14.7,29.2,-1.0,-1.0,36.083,3.9,-1.0,-1.0,8.4,36.694427
2711,-1.0,-1.0,18.7,91.0,-1.0,-1.0,211.4,-1.0,-1.0,134.7,50.135628
2712,-1.0,53.1,62.8,108.3,86.2,141.81,50.8,-1.0,58.8,59.2,103.35627
2713,29.9,23.6,-1.0,44.4,3.2,49.584,20.1,23.9,16.87,50.31,33.19316
2714,-1.0,53.7,55.0,48.6,40.6,110.01,93.2,-1.0,51.5,128.29,99.86952
2715,-1.0,-1.0,23.6,30.3,24.8,95.101,14.9,32.8,25.1,56.74,33.607933
2716,57.0,24.8,41.0,66.1,26.2,90.738,34.1,35.5,35.35,58.53,46.83676
2717,49.3,57.6,-1.0,86.2,37.7,103.3,-1.0,59.1,66.73,88.23,78.921585
2718,37.1,-1.0,-1.0,-1.0,24.6,52.182,33.2,32.4,29.6,41.81,43.93999
2719,-1.0,-1.0,57.1,55.0,41.1,51.787,-1.0,-1.0,-1.0,53.9,30.415226
2720,-1.0,59.9,116.0,-1.0,-1.0,104.14,77.34,-1.0,-1.0,124.9,90.17189
2721,-1.0,-1.0,-1.0,28.9,30.4,70.408,60.1,55.7,46.9,43.29,41.513954
2722,7.06,11.69,27.22,-1.0,15.24,66.5,13.65,14.34,15.2,74.06,92.086815
2723,23.9,18.6,-1.0,46.9,28.3,56.057,-1.0,38.8,29.02,32.77,38.571735
2724,34.4,35.1,-1.0,52.2,35.7,81.745,-1.0,28.2,30.67,35.45,48.04858
2725,22.0,2.3,-1.0,12.6,-1.0,28.82,13.85,-1.0,17.58,22.0,26.384542
2726,-1.0,59.3,24.6,168.3,29.8,162.18,52.5,107.5,38.9,103.85,124.1662
2727,-1.0,-1.0,-1.0,53.0,26.7,174.58,19.7,33.6,22.3,35.86,41.10774
2728,-1.0,-1.0,32.5,39.2,36.6,74.899,23.6,56.4,34.6,51.81,45.128124
2729,28.8,20.6,-1.0,55.6,27.6,72.247,-1.0,27.1,23.37,33.65,37.866455
2730,-1.0,57.9,105.4,151.4,56.9,157.8,81.9,-1.0,75.1,77.29,125.23092
2731,-1.0,21.3,32.5,57.1,23.9,79.177,28.2,-1.0,17.1,29.87,44.708267
2732,55.2,33.8,-1.0,90.2,34.2,99.231,57.7,37.6,41.22,68.61,88.23562
2733,16.78,16.98,26.21,-1.0,26.65,33.88,41.94,15.7,17.65,87.99,30.398561
2734,-1.0,22.3,42.8,71.6,40.5,81.407,33.0,-1.0,-1.0,42.0,61.173393
2735,24.2,-1.0,-1.0,31.1,9.8,23.162,21.2,10.1,18.01,61.26,30.912813
2736,17.1,-1.0,-1.0,-1.0,12.2,43.53,76.21,-1.0,39.37,41.7,47.83885
2737,14.1,-1.0,-1.0,70.7,14.9,-1.0,25.2,12.3,31.14,38.68,33.445583
2738,-1.0,31.4,51.8,63.8,33.9,57.458,56.6,-1.0,25.6,55.22,57.55848
2739,-1.0,-1.0,-1.0,68.8,-1.0,91.961,151.2,-1.0,166.6,144.11,131.53407
2740,-1.0,31.6,68.0,27.0,22.2,49.93,30.4,53.6,49.0,24.31,42.28158
2741,-1.0,30.6,82.2,76.8,44.3,123.04,98.2,-1.0,52.5,88.68,116.656204
2742,-1.0,28.0,34.3,58.9,19.5,37.304,25.6,-1.0,22.4,38.19,37.18553
2743,-1.0,-1.0,27.99,34.3,-1.0,-1.0,-1.0,-1.0,-1.0,361.79,75.15226
2744,49.4,36.0,-1.0,95.4,40.3,100.54,48.7,61.6,48.01,51.23,59.75037
2745,29.8,11.8,-1.0,35.7,13.3,39.164,-1.0,13.2,13.77,18.72,33.77441
2746,16.7,19.8,-1.0,-1.0,11.2,33.468,16.42,-1.0,10.73,28.7,23.928215
2747,-1.0,-1.0,50.2,103.3,-1.0,124.2,44.82,-1.0,-1.0,72.1,44.586586
2748,-1.0,78.6,100.0,187.9,-1.0,150.48,-1.0,-1.0,-1.0,74.9,153.88297
2749,-1.0,29.4,24.8,33.8,40.5,39.65,35.3,-1.0,29.4,47.61,36.92334
2750,-1.0,91.8,92.9,76.5,68.5,138.08,34.9,38.3,92.8,97.7,80.94369
2751,-1.0,-1.0,1.3,-1.0,-1.0,21.501,5.65,-1.0,-1.0,2.6,20.381329
2752,19.2,18.7,-1.0,-1.0,15.4,20.589,39.59,-1.0,25.81,31.7,33.9782
2753,-1.0,24.6,46.3,63.8,36.1,78.292,49.6,-1.0,31.2,45.66,59.390537
2754,-1.0,-1.0,-1.0,-1.0,-1.0,55.622,57.69,-1.0,26.04,51.9,42.35673
2755,-1.0,16.91,16.19,38.64,11.96,81.62,11.96,20.62,19.61,17.78,33.998
2756,-1.0,21.0,4.2,33.2,22.0,123.62,22.1,61.4,22.5,46.2,38.755966
2757,-1.0,32.8,30.9,82.8,33.2,69.917,43.8,-1.0,39.6,36.6,56.809566
2758,14.3,38.0,-1.0,25.1,24.2,33.525,40.53,-1.0,29.3,28.9,30.369823
2759,-1.0,-1.0,-1.0,19.0,5.9,81.813,13.0,19.6,9.9,17.94,25.511652
2760,27.9,27.6,-1.0,-1.0,20.4,34.972,28.2,-1.0,28.44,26.4,33.15203
2761,-1.0,-1.0,16.59,18.96,-1.0,-1.0,-1.0,-1.0,-1.0,33.7,70.0179
2762,-1.0,49.3,-1.0,-1.0,-1.0,56.958,61.67,-1.0,47.44,49.2,73.912575
2763,-1.0,-1.0,-1.0,8.4,10.8,42.524,18.5,2.5,2.2,19.21,20.144575
2764,-1.0,-1.0,20.8,24.0,21.8,51.911,-1.0,-1.0,-1.0,24.0,23.141062
2765,54.9,60.4,-1.0,109.9,48.2,162.45,68.4,51.7,43.12,88.63,102.45682
2766,-1.0,-1.0,31.9,30.0,22.1,99.699,17.1,50.2,27.3,44.39,36.609207
2767,-1.0,26.5,45.7,34.6,27.1,61.098,27.7,-1.0,20.1,38.0,38.61195
2768,-1.0,18.5,-1.0,-1.0,-1.0,49.205,40.11,-1.0,39.64,29.8,54.328476
2769,56.3,62.1,-1.0,63.3,42.9,126.17,54.1,69.3,55.3,53.17,74.10426
2770,28.0,38.2,-1.0,117.7,45.1,85.782,89.7,34.9,80.54,157.38,188.86096
2771,22.9,4.1,-1.0,-1.0,15.7,19.902,12.78,-1.0,19.64,18.7,21.963726
2772,13.6,18.3,-1.0,28.2,21.9,47.099,-1.0,24.3,23.35,36.27,32.742104
2773,-1.0,18.2,24.7,36.3,15.3,56.154,15.9,-1.0,-1.0,21.33,36.609875
2774,-1.0,49.0,69.0,88.9,45.2,84.376,50.5,-1.0,36.5,68.22,64.12392
2775,-1.0,174.9,-1.0,-1.0,-1.0,39.037,1.83,-1.0,7.34,28.9,45.08173
2776,91.7,72.4,-1.0,201.1,37.8,132.19,-1.0,37.6,56.84,191.77,111.03928
2777,-1.0,22.36,15.66,28.77,10.4,57.11,7.23,13.47,17.4,80.45,61.061115
2778,-1.0,95.1,-1.0,-1.0,-1.0,62.169,51.37,-1.0,24.54,58.5,52.729565
2779,18.1,-1.0,-1.0,-1.0,21.5,67.429,42.49,-1.0,26.65,62.8,42.60397
2780,41.31,62.83,78.14,-1.0,70.46,128.81,89.65,55.36,83.0,29.9,49.156513
2781,16.6,6.6,-1.0,26.4,11.3,25.99,-1.0,-1.0,8.95,27.4,21.084192
2782,-1.0,24.8,64.8,72.1,27.5,73.556,70.4,-1.0,37.8,85.85,76.29591
2783,-1.0,80.6,135.3,298.3,34.9,296.47,103.5,71.9,140.5,196.35,162.68094
2784,-1.0,-1.0,13.57,14.71,-1.0,-1.0,-1.0,-1.0,-1.0,44.03,70.124214
2785,37.3,15.5,-1.0,-1.0,22.7,42.345,26.22,-1.0,23.13,29.8,35.504097
2786,-1.0,-1.0,-1.0,53.9,13.1,35.878,20.8,13.3,13.5,32.92,32.54253
2787,-1.0,64.3,112.4,149.5,79.6,115.39,57.8,-1.0,-1.0,72.21,103.38011
2788,-1.0,42.1,39.0,50.2,52.5,140.11,-1.0,-1.0,43.9,65.27,56.422558
2789,25.71,35.07,51.9,-1.0,23.42,51.05,32.76,24.88,21.24,19.19,57.1012
2790,-1.0,-1.0,20.1,16.4,35.7,29.383,15.8,20.8,21.1,19.91,29.267023
2791,-1.0,54.1,83.2,131.7,34.2,157.34,67.1,-1.0,30.7,88.8,112.90524
2792,-1.0,-1.0,-1.0,27.42,-1.0,51.14,-1.0,-1.0,-1.0,37.29,44.735092
2793,-1.0,-1.0,15.9,15.1,18.8,38.182,19.6,17.0,17.8,33.58,25.34204
2794,81.5,71.8,66.3,-1.0,64.8,201.0,65.5,70.6,84.57,158.26,153.53743
2795,-1.0,35.3,45.8,115.4,-1.0,102.19,-1.0,-1.0,-1.0,171.8,96.92097
2796,-1.0,19.5,7.1,20.4,-1.0,32.221,-1.0,-1.0,-1.0,19.7,22.055004
2797,-1.0,-1.0,30.8,19.1,22.1,36.066,25.3,30.9,26.5,14.44,29.999268
2798,30.89,31.36,28.02,-1.0,27.87,20.89,28.15,36.37,40.94,28.7,101.63074
2799,42.0,41.5,-1.0,67.5,45.0,80.639,52.0,40.9,56.97,61.54,88.49894
2800,15.84,26.02,31.76,-1.0,22.83,65.64,26.78,21.61,17.38,142.39,140.27507
2801,-1.0,74.9,30.8,218.8,59.3,315.24,91.4,-1.0,104.0,142.63,217.45122
2802,-1.0,24.1,54.9,68.7,38.4,84.112,24.6,-1.0,31.9,48.79,48.003857
2803,-1.0,31.8,-1.0,-1.0,-1.0,23.962,55.8,-1.0,31.28,45.2,48.358875
2804,-1.0,-1.0,-1.0,-1.0,-1.0,64.454,43.92,-1.0,28.07,57.7,50.091938
2805,40.7,-1.0,-1.0,32.4,29.0,81.417,26.0,90.3,28.5,46.94,38.415596
2806,-1.0,-1.0,40.7,31.5,38.4,95.969,27.4,75.9,29.2,60.32,49.907204
2807,-1.0,16.7,-1.0,-1.0,-1.0,28.586,22.99,-1.0,27.06,24.6,31.103207
2808,-1.0,-1.0,-1.0,3.4,-1.0,57.933,22.1,26.6,37.5,29.55,41.197556
2809,-1.0,50.1,51.5,108.8,46.1,58.012,40.8,-1.0,-1.0,43.74,65.714966
2810,24.01,29.65,48.34,-1.0,30.26,49.96,33.38,29.53,32.91,27.4,63.450096
2811,55.2,6.2,-1.0,65.3,38.8,145.48,55.8,39.3,52.15,81.6,75.358665
2812,33.9,-1.0,-1.0,79.4,22.7,58.799,58.7,31.7,41.32,77.63,74.99799
2813,-1.0,43.6,56.5,-1.0,-1.0,45.004,37.13,-1.0,-1.0,53.6,51.774433
2814,-1.0,-1.0,12.1,25.2,7.7,32.615,9.3,12.5,8.0,15.2,20.664919
2815,-1.0,-1.0,-1.0,18.6,28.2,38.844,24.6,10.6,31.4,17.78,27.270506
2816,42.3,27.3,-1.0,48.8,22.8,55.719,-1.0,38.8,30.03,60.63,49.67629
2817,14.17,11.12,20.41,-1.0,14.81,11.49,13.4,19.24,18.49,57.22,45.853165
2818,-1.0,12.5,-1.0,-1.0,-1.0,19.888,27.31,-1.0,10.47,19.8,24.866344
2819,-1.0,37.6,-1.0,-1.0,-1.0,24.56,28.33,-1.0,13.33,38.0,22.435274
2820,17.6,32.1,-1.0,40.9,-1.0,-1.0,32.2,-1.0,3.03,22.9,35.15994
2821,-1.0,5.49,26.49,27.21,18.5,105.7,35.04,18.46,27.33,32.6,33.64089
2822,-1.0,61.2,-1.0,-1.0,-1.0,98.775,114.52,-1.0,57.57,101.7,130.81778
2823,-1.0,26.4,17.2,18.0,32.3,32.595,27.3,-1.0,53.3,7.06,42.795437
2824,-1.0,-1.0,65.0,106.6,30.9,85.957,18.87,-1.0,-1.0,64.4,53.307137
2825,-1.0,26.9,9.7,41.8,16.5,64.427,11.8,-1.0,10.1,53.87,30.981674
2826,27.8,-1.0,-1.0,69.7,24.4,83.702,54.96,-1.0,38.49,102.1,93.750824
2827,26.6,24.3,-1.0,47.1,35.0,72.527,-1.0,30.8,36.52,36.95,46.208786
2828,20.3,23.7,48.5,84.6,22.3,59.034,34.5,20.9,22.91,41.56,33.0714
2829,55.8,-1.0,-1.0,144.5,57.5,152.8,76.1,69.3,73.23,104.24,113.36532
2830,84.75,79.19,53.7,-1.0,50.28,50.94,57.04,99.55,75.45,106.19,53.844578
2831,-1.0,24.0,27.9,69.6,22.7,86.839,28.7,-1.0,37.5,39.18,51.172024
2832,82.5,153.4,-1.0,133.4,-1.0,65.458,-1.0,82.3,86.07,145.85,98.3795
2833,-1.0,-1.0,-1.0,-1.0,-1.0,34.246,28.08,-1.0,5.48,20.4,19.465075
2834,-1.0,11.0,15.7,4.8,-1.0,23.967,-1.0,-1.0,-1.0,10.8,13.791837
2835,16.6,43.2,-1.0,31.3,21.8,49.718,-1.0,30.4,20.94,35.16,32.882065
2836,26.57,47.26,50.85,-1.0,54.94,80.87,69.84,35.86,100.03,39.8,40.541683
2837,-1.0,-1.0,45.2,67.7,28.3,31.132,43.3,47.0,33.4,29.56,46.05072
2838,-1.0,19.3,57.4,-1.0,-1.0,141.19,107.47,-1.0,-1.0,208.7,204.92944
2839,35.0,-1.0,-1.0,74.0,25.6,89.344,-1.0,36.9,27.37,63.21,46.623554
2840,38.6,23.0,37.1,110.9,16.8,65.223,29.4,28.7,31.1,28.31,45.79876
2841,-1.0,50.4,53.4,37.2,45.8,73.583,58.3,50.5,56.57,57.9,54.994076
2842,-1.0,-1.0,13.6,16.5,10.8,40.36,6.8,15.7,12.8,14.35,21.839954
2843,31.7,12.0,-1.0,64.7,22.3,59.626,31.21,-1.0,20.69,38.2,62.800945
2844,-1.0,-1.0,-1.0,-1.0,-1.0,36.395,12.58,-1.0,11.36,19.1,19.701616
2845,-1.0,10.9,21.2,60.5,14.9,46.667,20.7,-1.0,11.8,92.92,36.048767
2846,-1.0,53.4,44.3,74.0,48.8,104.99,70.2,93.8,-1.0,77.43,96.21722
2847,27.55,74.62,117.71,-1.0,57.91,67.05,109.83,28.85,166.88,56.1,57.115707
2848,19.3,15.4,-1.0,52.4,24.1,73.729,14.8,-1.0,21.0,49.6,51.101505
2849,-1.0,-1.0,-1.0,32.5,36.0,43.151,50.0,66.2,43.8,37.72,44.77177
2850,35.6,32.9,-1.0,77.1,25.3,64.814,29.94,-1.0,18.52,70.2,72.88913
2851,-1.0,13.2,14.2,34.3,-1.0,21.085,-1.0,-1.0,-1.0,35.8,25.565262
2852,-1.0,-1.0,24.1,81.4,-1.0,-1.0,6.59,-1.0,-1.0,75.9,45.295708
2853,-1.0,28.2,36.8,70.0,48.5,81.776,37.6,-1.0,43.9,48.0,61.76771
2854,50.9,46.0,-1.0,87.9,39.8,78.885,-1.0,41.7,54.77,80.19,81.655846
2855,-1.0,-1.0,-1.0,45.8,20.7,49.556,19.9,20.8,31.8,28.09,28.80201
2856,29.6,8.8,-1.0,28.2,13.6,-1.0,27.69,-1.0,12.99,36.6,41.431572
2857,-1.0,58.9,57.8,66.7,63.3,190.05,44.1,105.2,48.7,113.8,84.806526
2858,-1.0,-1.0,-1.0,41.7,37.4,99.754,30.8,11.2,27.0,91.45,44.92327
2859,-1.0,-1.0,-1.0,25.1,24.1,31.009,12.8,10.2,25.6,26.12,22.338362
2860,-1.0,20.7,48.8,170.3,24.0,54.104,39.1,-1.0,-1.0,58.76,62.057472
2861,-1.0,40.7,46.0,74.9,47.0,95.665,68.4,-1.0,57.1,50.96,77.83061
2862,-1.0,15.4,18.5,98.8,17.8,74.278,21.2,-1.0,14.4,33.9,39.699345
2863,31.3,-1.0,-1.0,30.0,13.5,68.376,26.1,26.2,26.84,30.45,37.24332
2864,46.8,-1.0,-1.0,-1.0,45.2,67.413,63.2,59.7,54.56,54.23,59.029953
2865,-1.0,-1.0,19.53,24.67,-1.0,-1.0,-1.0,-1.0,-1.0,66.6,80.90096
2866,-1.0,-1.0,9.9,11.8,12.6,29.282,16.5,38.8,17.9,26.16,25.162962
2867,-1.0,-1.0,18.1,18.7,15.7,24.307,14.1,15.3,9.0,9.51,21.865078
2868,-1.0,-1.0,11.27,30.01,-1.0,-1.0,-1.0,-1.0,-1.0,26.02,59.127193
2869,-1.0,-1.0,-1.0,-1.0,-1.0,46.961,28.28,-1.0,21.45,18.0,37.540997
2870,-1.0,-1.0,-1.0,-1.0,-1.0,40.618,65.4,-1.0,33.23,62.4,50.608543
2871,-1.0,60.4,70.7,49.3,34.8,90.363,43.4,-1.0,45.5,48.73,93.396416
2872,-1.0,22.3,34.2,45.3,32.3,75.529,34.9,68.2,38.4,58.93,48.984074
2873,55.5,-1.0,-1.0,72.5,47.3,131.3,35.5,38.6,55.1,48.35,73.391365
2874,-1.0,-1.0,56.3,166.5,35.8,358.78,-1.0,-1.0,-1.0,158.5,84.90747
2875,-1.0,-1.0,-1.0,20.6,18.2,63.109,47.8,50.6,27.6,31.31,34.68532
2876,7.93,14.89,24.76,-1.0,8.9,63.6,32.58,11.22,16.08,46.76,110.649506
2877,-1.0,47.2,35.9,36.4,32.4,141.28,36.5,42.9,39.66,61.67,58.0758
2878,-1.0,64.6,-1.0,-1.0,-1.0,65.621,82.94,-1.0,34.17,67.2,77.494064
2879,-1.0,-1.0,14.29,7.39,-1.0,-1.0,-1.0,-1.0,-1.0,70.28,72.59458
2880,-1.0,-1.0,-1.0,17.1,-1.0,14.985,-1.0,-1.0,-1.0,1.1,21.998287
2881,-1.0,64.3,103.4,259.7,86.1,249.68,96.8,72.7,170.6,263.32,191.4749
2882,-1.0,11.7,23.0,23.9,11.6,29.867,13.3,-1.0,-1.0,15.6,24.966633
2883,33.6,30.9,-1.0,52.4,38.2,92.748,30.4,29.8,25.78,45.27,40.307808
2884,17.8,21.2,-1.0,35.4,20.8,35.382,-1.0,24.1,22.49,32.57,38.734783
2885,-1.0,30.7,-1.0,-1.0,-1.0,22.722,44.01,-1.0,16.16,20.1,28.239567
2886,17.8,1.6,-1.0,21.3,11.1,26.579,46.77,-1.0,18.53,25.2,36.470203
2887,27.3,44.3,-1.0,45.0,40.2,80.206,-1.0,30.0,32.91,27.0,43.80004
2888,25.7,10.8,-1.0,28.0,19.3,38.215,-1.0,18.4,32.75,70.61,35.59455
2889,-1.0,19.2,32.8,55.2,14.2,57.794,52.65,-1.0,-1.0,24.7,44.105343
2890,-1.0,-1.0,-1.0,30.7,17.3,49.949,43.0,51.8,24.4,12.13,35.92575
2891,56.9,-1.0,-1.0,98.9,63.2,90.812,54.6,61.6,66.13,111.28,70.708145
2892,28.76,57.56,-1.0,-1.0,38.39,68.22,33.72,42.15,61.86,82.76,44.640385
2893,-1.0,27.1,26.6,38.1,24.8,50.854,29.5,-1.0,18.3,29.83,40.665554
2894,30.6,-1.0,-1.0,39.2,18.2,50.562,32.4,28.7,18.17,39.91,39.18351
2895,-1.0,8.1,40.0,51.4,32.1,70.14,37.7,-1.0,26.9,56.4,43.639355
2896,-1.0,-1.0,-1.0,-1.0,-1.0,41.574,36.24,-1.0,23.64,41.4,44.43984
2897,-1.0,8.0,9.1,-1.0,-1.0,17.269,23.25,-1.0,12.05,18.0,19.07732
2898,-1.0,-1.0,-1.0,8.5,15.0,16.482,18.9,20.7,7.9,16.38,15.981382
2899,32.5,12.8,29.1,25.3,20.4,50.403,22.2,24.2,29.57,33.89,45.82337
2900,-1.0,7.7,11.0,41.6,11.7,55.447,15.87,-1.0,-1.0,45.2,32.816475
2901,20.8,7.5,-1.0,20.3,5.1,22.74,-1.0,-1.0,4.19,24.3,18.979713
2902,-1.0,14.5,46.4,-1.0,-1.0,45.857,34.68,-1.0,39.44,52.5,71.72066
2903,-1.0,-1.0,-1.0,105.5,48.3,67.253,70.2,61.9,52.3,46.45,74.13382
2904,-1.0,23.7,12.3,8.3,11.9,25.078,16.4,11.9,12.6,14.94,14.943876
2905,35.9,-1.0,-1.0,31.8,30.3,52.203,32.9,36.2,39.36,29.79,38.212383
2906,-1.0,-1.0,-1.0,34.2,18.5,26.607,26.8,25.3,19.8,32.02,36.381058
2907,45.9,38.9,47.1,72.1,57.1,179.0,68.7,33.9,75.92,177.93,78.51331
2908,46.9,-1.0,-1.0,41.0,38.1,40.964,57.1,53.0,42.15,34.26,55.328312
2909,-1.0,-1.0,23.8,23.1,14.8,87.353,23.0,54.9,21.5,35.82,37.99025
2910,-1.0,25.6,35.8,-1.0,-1.0,96.703,38.31,-1.0,-1.0,56.4,98.09122
2911,10.9,-1.0,-1.0,10.5,9.5,33.292,8.0,13.1,10.53,15.55,15.773481
2912,17.8,-1.0,-1.0,26.5,-1.0,20.593,41.03,-1.0,28.26,30.2,31.536644
2913,-1.0,18.3,23.5,46.3,49.5,65.814,30.4,79.0,38.7,61.03,45.659843
2914,-1.0,-1.0,-1.0,66.03,-1.0,55.2,-1.0,-1.0,-1.0,96.28,45.603073
2915,-1.0,-1.0,78.4,24.4,29.2,58.449,15.64,-1.0,-1.0,33.7,39.084007
2916,28.3,21.7,-1.0,-1.0,-1.0,45.531,32.6,-1.0,17.63,35.9,36.905334
2917,41.3,-1.0,36.76,-1.0,26.03,55.93,65.97,19.31,37.75,62.47,47.32058
2918,-1.0,109.0,73.8,63.8,-1.0,57.41,-1.0,-1.0,-1.0,48.2,67.02965
2919,-1.0,-1.0,-1.0,12.3,16.8,18.192,7.4,14.6,12.0,12.96,17.810976
2920,-1.0,36.1,40.9,-1.0,-1.0,88.011,44.92,-1.0,42.59,140.4,92.60831
2921,39.0,21.4,-1.0,84.7,16.4,68.804,-1.0,20.6,17.93,66.5,40.36524
2922,-1.0,-1.0,-1.0,21.6,13.4,33.534,21.9,22.0,11.9,25.83,24.40119
2923,-1.0,35.5,82.5,148.5,29.5,148.48,54.9,-1.0,-1.0,82.05,94.15579
2924,-1.0,-1.0,33.37,40.89,-1.0,123.81,-1.0,-1.0,-1.0,11.82,31.935606
2925,-1.0,5.0,-1.0,-1.0,-1.0,22.92,21.77,-1.0,2.01,22.9,16.251871
2926,46.63,36.5,52.47,-1.0,25.58,71.31,41.01,39.23,34.62,81.42,51.539318
2927,18.41,29.84,28.58,-1.0,25.02,61.55,28.4,22.1,28.29,36.63,123.34614
2928,-1.0,-1.0,-1.0,50.1,22.4,71.204,12.9,35.2,24.9,62.69,36.80501
2929,-1.0,23.6,18.9,27.0,22.1,60.325,24.4,-1.0,24.1,56.61,36.56565
2930,-1.0,25.1,32.3,30.7,-1.0,44.613,33.88,-1.0,-1.0,25.3,35.731308
2931,14.9,18.17,23.06,-1.0,16.36,68.18,17.74,15.56,18.88,61.2,112.06483
2932,-1.0,11.7,-1.0,-1.0,-1.0,43.392,18.76,-1.0,15.74,26.7,37.073895
2933,-1.0,-1.0,-1.0,34.3,21.2,43.536,28.7,25.3,24.9,32.92,34.041996
2934,-1.0,5.5,41.0,9.4,-1.0,33.948,-1.0,-1.0,-1.0,9.9,26.359566
2935,-1.0,80.5,110.7,89.9,75.0,115.95,64.6,31.5,78.18,76.42,95.24721
2936,-1.0,94.3,114.3,123.6,72.4,116.99,92.9,-1.0,78.5,129.72,129.34337
2937,58.6,19.5,22.6,54.7,26.6,80.812,28.0,-1.0,28.59,49.68,65.65437
2938,-1.0,-1.0,-1.0,26.8,14.8,53.399,21.5,23.2,24.7,39.64,28.385899
2939,-1.0,9.7,-1.0,-1.0,-1.0,58.768,48.28,-1.0,33.31,57.3,55.748375
2940,-1.0,61.7,51.5,71.5,47.8,83.854,57.6,-1.0,-1.0,59.44,74.16233
2941,-1.0,15.1,27.3,19.6,19.1,80.356,19.0,57.1,19.7,41.84,32.267216
2942,-1.0,12.3,-1.0,-1.0,-1.0,17.967,40.74,-1.0,6.52,25.1,30.107758
2943,-1.0,33.3,68.8,71.2,43.8,84.164,72.3,76.1,53.4,81.87,69.68307
2944,48.62,33.79,58.34,-1.0,267.47,-1.0,48.05,34.12,30.92,44.57,33.349064
2945,-1.0,117.5,120.4,252.6,98.9,109.86,63.9,-1.0,99.8,110.33,97.41772
2946,-1.0,35.2,52.5,89.6,32.2,123.88,35.0,-1.0,52.4,75.9,65.56341
2947,-1.0,-1.0,-1.0,20.7,17.5,58.715,15.8,22.0,15.3,32.07,28.523102
2948,-1.0,-1.0,22.0,62.7,34.1,60.795,49.1,58.0,53.9,34.31,54.935837
2949,-1.0,-1.0,50.1,57.4,24.0,158.41,65.4,43.7,29.8,81.48,74.22132
2950,-1.0,40.5,41.2,-1.0,-1.0,53.699,-1.0,-1.0,20.9,118.7,37.031937
2951,-1.0,45.5,34.1,71.6,32.1,48.84,40.2,-1.0,48.3,47.64,50.316547
2952,43.2,72.6,-1.0,69.4,62.0,-1.0,104.5,36.4,89.18,210.48,98.22755
2953,27.8,30.3,-1.0,57.3,28.6,68.681,-1.0,31.7,26.52,39.48,41.03628
2954,-1.0,-1.0,38.2,42.6,21.8,38.631,37.91,-1.0,-1.0,28.0,40.86118
2955,34.4,22.3,-1.0,90.9,23.2,76.742,22.0,19.9,25.74,30.31,40.06782
2956,56.9,-1.0,77.4,215.2,43.0,206.95,75.0,27.5,46.38,86.0,98.39493
2957,-1.0,92.6,99.1,64.9,76.2,158.21,52.0,-1.0,64.8,136.51,140.13568
2958,-1.0,-1.0,17.4,107.1,38.8,70.374,33.7,45.5,26.9,66.14,58.130367
2959,-1.0,60.3,83.0,91.7,72.9,-1.0,77.2,-1.0,45.4,55.08,86.26776
2960,-1.0,84.5,69.5,85.8,78.8,285.15,46.4,94.9,50.5,126.52,81.88322
2961,-1.0,-1.0,-1.0,101.9,-1.0,62.435,39.0,60.6,35.7,53.95,57.7989
2962,61.7,39.6,-1.0,93.1,23.2,76.472,97.3,40.4,46.96,77.14,136.86053
2963,-1.0,33.5,31.5,75.2,28.2,46.142,29.2,-1.0,23.8,37.57,44.745113
2964,-1.0,32.8,28.3,42.2,26.6,163.26,31.5,87.8,28.9,47.31,57.883816
2965,18.3,33.9,-1.0,34.0,23.2,41.104,19.5,11.5,-1.0,32.22,40.941696
2966,-1.0,-1.0,-1.0,45.7,17.6,78.493,18.3,19.1,17.4,28.89,33.185963
2967,-1.0,-1.0,30.3,25.4,14.7,64.116,17.9,42.8,14.9,31.57,29.537844
2968,-1.0,83.9,76.0,175.6,81.9,197.86,94.2,93.6,96.89,201.63,144.51265
