,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
277,61.47,95.95,77.51,-1.0,48.87,105.66,53.65,122.62,90.19,120.12,151.32826
278,-1.0,-1.0,9.8,58.4,-1.0,-1.0,-1.0,-1.0,-1.0,18.82,19.801636
279,-1.0,-1.0,-1.0,-1.0,56.8,-1.0,43.685,-1.0,-1.0,21.6,12.227435
280,69.3,48.7,94.2,173.2,140.2,67.3,70.339,114.9,70.9,88.48,101.232346
281,-1.0,23.3,25.5,28.3,-1.0,-1.0,-1.0,19.43,-1.0,26.36,17.444687
282,-1.0,20.9,24.3,178.8,-1.0,26.8,-1.0,68.06,43.3,47.06,44.682514
283,-1.0,28.4,40.7,76.4,40.93,20.7,75.912,38.9,-1.0,28.8,29.425228
284,-1.0,8.9,-1.0,-1.0,38.8,-1.0,38.204,-1.0,-1.0,23.26,20.01314
285,-1.0,-1.0,9.6,14.6,10.75,5.9,27.985,6.1,5.5,9.7,8.223682
286,-1.0,9.4,31.3,-1.0,-1.0,23.8,-1.0,-1.0,-1.0,24.75,31.906208
287,-1.0,37.3,39.9,37.1,-1.0,-1.0,-1.0,38.66,-1.0,28.24,27.769127
288,40.5,45.0,-1.0,60.6,42.73,36.9,82.616,45.2,39.6,42.17,41.105873
289,19.1,14.8,-1.0,31.9,38.6,14.3,35.256,28.79,-1.0,18.09,16.969456
290,-1.0,21.4,41.3,48.3,-1.0,36.3,-1.0,6.1,32.7,21.4,33.96789
291,28.8,6.3,-1.0,-1.0,47.7,22.1,52.567,23.12,-1.0,25.14,23.56294
292,-1.0,13.4,23.5,59.7,-1.0,13.9,65.009,30.6,13.8,15.0,25.68667
293,-1.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0,39.63,-1.0,26.9,31.791742
294,24.05,14.45,38.77,18.06,-1.0,12.8,-1.0,31.28,15.35,11.12,23.569002
295,-1.0,-1.0,18.6,23.6,-1.0,-1.0,-1.0,-1.0,-1.0,13.24,11.974148
296,-1.0,41.0,59.4,290.5,-1.0,37.3,92.192,50.6,45.2,42.2,52.565136
297,-1.0,-1.0,-1.0,34.3,-1.0,24.6,74.131,40.4,46.9,33.3,33.548977
298,46.67,-1.0,34.27,-1.0,104.46,48.09,28.86,47.02,-1.0,54.85,26.680927
299,-1.0,29.7,40.6,100.9,-1.0,12.6,-1.0,-1.0,22.6,21.85,27.956657
300,78.93,111.86,80.58,-1.0,-1.0,91.11,9.82,99.63,81.09,116.28,118.17633
301,-1.0,2.3,26.0,-1.0,-1.0,25.3,-1.0,-1.0,45.6,31.72,35.96038
302,-1.0,23.5,39.4,79.0,61.9,22.6,87.03,27.4,-1.0,37.2,31.019728
303,-1.0,25.5,22.1,59.7,42.78,29.5,37.329,22.1,17.0,24.6,16.27086
304,36.0,17.3,-1.0,61.8,39.55,9.5,62.583,-1.0,22.3,16.93,23.389658
305,-1.0,46.6,47.0,72.2,55.46,64.4,97.656,54.1,75.3,63.8,61.943985
306,-1.0,-1.0,-1.0,52.0,30.0,19.2,66.811,31.1,31.7,19.2,33.776966
307,-1.0,54.3,77.6,-1.0,-1.0,53.0,-1.0,-1.0,47.2,40.4,48.58098
308,-1.0,20.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.7,20.57,18.44691
309,-1.0,12.4,71.5,61.6,-1.0,44.3,-1.0,-1.0,51.0,54.72,48.253765
310,-1.0,33.4,36.7,51.4,50.77,23.1,103.1,26.4,-1.0,18.3,45.47205
311,8.22,12.68,-1.0,-1.0,-1.0,38.11,24.99,22.2,16.64,15.52,45.888866
312,37.0,56.0,-1.0,97.3,46.92,41.4,100.45,38.4,22.0,39.13,44.634598
313,40.0,34.9,-1.0,76.9,40.42,40.5,76.456,-1.0,36.9,26.44,37.24722
314,-1.0,66.5,62.0,34.0,-1.0,-1.0,-1.0,-1.0,39.6,70.66,57.623337
315,-1.0,33.3,27.0,30.1,-1.0,-1.0,-1.0,50.47,-1.0,22.47,24.443655
316,-1.0,24.1,50.5,21.9,-1.0,-1.0,-1.0,44.95,-1.0,32.55,24.463633
317,-1.0,19.82,14.19,10.57,-1.0,29.22,198.56,18.03,10.29,19.87,9.654596
318,-1.0,41.7,40.6,126.9,-1.0,47.9,72.387,51.1,-1.0,39.1,52.119865
319,-1.0,62.2,145.3,168.1,-1.0,-1.0,-1.0,53.91,33.2,49.9,42.564217
320,-1.0,-1.0,-1.0,18.2,14.66,15.0,40.533,20.8,22.1,35.2,15.849928
321,54.5,46.2,-1.0,132.5,60.15,57.4,72.349,-1.0,60.8,42.36,53.640514
322,18.72,35.63,28.08,-1.0,30.72,25.93,22.47,31.45,21.52,26.42,32.132473
323,19.6,29.6,-1.0,47.6,27.3,14.8,36.981,44.35,-1.0,24.03,27.989239
324,-1.0,18.7,16.3,22.1,-1.0,-1.0,-1.0,48.45,-1.0,14.59,16.224026
325,-1.0,-1.0,-1.0,25.5,22.22,18.7,92.846,23.3,33.2,34.7,24.305986
326,-1.0,29.4,-1.0,-1.0,90.1,-1.0,64.802,38.76,-1.0,47.7,26.754251
327,-1.0,6.7,17.0,14.3,-1.0,-1.0,-1.0,14.23,-1.0,7.62,10.147692
328,-1.0,28.0,59.5,55.2,61.75,45.8,63.912,83.4,-1.0,47.8,45.533966
329,-1.0,25.3,46.5,61.0,55.38,22.3,65.625,46.2,-1.0,28.7,30.603434
330,29.43,65.27,77.7,151.56,-1.0,51.98,-1.0,51.37,31.89,54.94,44.6376
331,37.65,6.78,48.98,-1.0,122.84,43.37,49.24,39.87,38.77,39.08,37.706627
332,-1.0,0.9,34.3,43.3,-1.0,-1.0,-1.0,31.79,-1.0,15.53,20.1823
333,40.47,58.22,68.57,-1.0,-1.0,45.47,93.38,38.45,40.17,44.52,51.339764
334,-1.0,43.1,54.8,51.1,71.09,43.9,106.67,69.5,64.9,59.1,56.137238
335,-1.0,-1.0,-1.0,65.5,38.71,20.5,41.357,29.1,47.7,21.5,24.413906
336,11.9,40.3,-1.0,60.9,36.8,12.0,53.327,-1.0,-1.0,20.19,18.166517
337,24.01,29.65,48.34,-1.0,27.4,30.26,49.96,33.38,29.53,32.91,29.47509
338,-1.0,59.4,63.8,167.4,-1.0,-1.0,-1.0,78.71,16.7,94.31,58.912697
339,12.65,21.04,32.77,-1.0,-1.0,18.4,28.3,21.12,21.43,22.97,20.901478
340,32.45,39.38,39.22,-1.0,-1.0,33.1,-1.0,24.1,20.26,36.36,36.268482
341,20.7,24.5,-1.0,35.5,28.67,18.9,46.664,-1.0,22.6,27.97,24.755714
342,-1.0,32.4,45.2,-1.0,-1.0,28.1,-1.0,-1.0,34.7,32.38,34.745808
343,-1.0,-1.0,38.4,59.0,54.21,29.8,114.28,34.3,91.1,28.4,35.658657
344,-1.0,37.8,91.5,101.8,-1.0,38.4,102.77,58.8,-1.0,35.0,35.208084
345,27.7,26.7,-1.0,20.1,-1.0,13.4,34.561,24.94,13.8,14.16,19.31599
346,23.7,-1.0,-1.0,23.5,23.4,11.4,37.231,19.15,-1.0,15.21,10.393504
347,40.21,81.52,120.07,-1.0,43.72,74.17,78.32,58.12,59.16,82.51,57.275963
348,-1.0,-1.0,-1.0,13.4,13.75,11.6,34.02,10.5,-1.0,9.3,24.97893
349,19.7,-1.0,-1.0,25.4,31.62,15.1,26.119,24.9,21.8,8.02,18.786318
350,39.1,27.2,-1.0,85.7,127.24,12.9,78.093,46.4,41.1,38.62,43.946968
351,-1.0,15.3,16.8,31.1,36.85,28.9,42.187,33.3,-1.0,40.6,30.333176
352,-1.0,61.6,76.2,151.3,-1.0,89.6,-1.0,36.3,100.8,97.36,86.57341
353,34.69,72.19,63.52,-1.0,-1.0,74.4,83.87,46.51,-1.0,63.67,55.421585
354,13.5,11.9,-1.0,-1.0,20.0,10.9,22.144,24.64,-1.0,9.27,17.624279
355,74.19,94.93,95.72,243.5,-1.0,-1.0,-1.0,126.04,75.14,92.0,98.99239
356,38.4,26.7,-1.0,-1.0,40.7,25.5,73.285,45.77,-1.0,26.07,37.701397
357,-1.0,25.2,19.2,23.8,-1.0,-1.0,-1.0,19.49,-1.0,12.38,17.383144
358,-1.0,53.1,74.5,89.4,104.02,55.4,46.594,63.2,-1.0,41.5,52.343285
359,-1.0,-1.0,-1.0,-1.0,31.0,19.0,47.642,5.6,5.3,16.0,12.484253
360,98.73,77.03,62.9,-1.0,33.16,67.67,75.0,74.9,77.66,60.9,80.246086
361,45.0,75.26,63.82,-1.0,-1.0,73.76,118.11,66.41,70.39,60.56,68.079796
362,-1.0,138.3,143.3,376.5,121.06,97.9,328.09,166.9,118.4,195.0,192.57982
363,36.9,76.5,-1.0,26.9,40.3,30.2,39.757,63.09,-1.0,37.62,39.32885
364,-1.0,31.5,27.3,9.8,-1.0,-1.0,-1.0,51.07,-1.0,16.29,23.983677
365,-1.0,-1.0,-1.0,25.6,22.66,14.1,27.414,18.9,21.4,14.3,17.163975
366,-1.0,20.8,8.9,6.1,-1.0,-1.0,-1.0,16.66,-1.0,15.71,14.064748
367,-1.0,31.5,17.8,29.5,-1.0,-1.0,-1.0,-1.0,-1.0,19.98,16.799713
368,41.9,36.51,39.68,-1.0,-1.0,30.53,19.92,24.56,34.59,42.09,31.13002
369,-1.0,43.4,59.4,88.4,91.61,53.4,109.71,52.1,-1.0,55.7,49.89274
370,17.2,14.6,-1.0,16.4,21.1,-1.0,41.774,-1.0,-1.0,17.03,12.66173
371,-1.0,39.0,90.1,99.1,-1.0,27.9,-1.0,53.35,52.2,57.25,45.244144
372,-1.0,47.9,26.8,27.0,42.61,35.0,44.885,40.1,-1.0,35.9,41.89079
373,66.0,-1.0,-1.0,46.6,57.71,32.7,69.714,-1.0,-1.0,40.38,36.71442
374,81.1,-1.0,100.1,88.7,81.07,60.0,156.11,59.8,86.4,69.15,66.05898
375,27.8,125.8,-1.0,-1.0,30.8,26.2,19.862,35.03,-1.0,26.19,10.121351
376,-1.0,18.4,38.2,-1.0,-1.0,27.5,-1.0,-1.0,-1.0,28.1,34.414295
377,11.62,18.28,26.34,-1.0,130.28,22.3,81.17,16.92,12.36,18.02,19.19188
378,29.46,74.11,63.6,-1.0,-1.0,42.89,51.5,57.06,82.01,150.23,70.66452
379,18.0,4.3,-1.0,-1.0,49.3,21.4,65.6,-1.0,-1.0,19.12,32.229733
380,29.8,47.4,-1.0,49.3,60.6,29.0,68.804,-1.0,48.9,46.41,40.321003
381,63.6,48.3,90.4,106.4,204.11,93.0,138.22,163.9,73.8,186.78,151.28766
382,-1.0,30.4,35.9,59.9,52.63,36.2,81.284,39.0,-1.0,22.9,35.832386
383,-1.0,98.8,52.2,-1.0,-1.0,70.9,-1.0,68.83,67.3,41.76,52.516823
384,-1.0,-1.0,-1.0,-1.0,22.8,-1.0,49.189,24.41,-1.0,16.17,16.897495
385,-1.0,53.0,62.3,86.4,-1.0,56.6,130.09,53.4,62.8,57.1,63.01815
386,-1.0,7.2,-1.0,-1.0,16.9,-1.0,31.531,13.53,-1.0,33.05,12.40202
387,-1.0,29.8,45.4,-1.0,89.2,-1.0,90.546,-1.0,-1.0,44.95,58.176086
388,27.8,1.5,-1.0,20.5,23.7,11.9,-1.0,11.03,-1.0,18.83,10.948777
389,-1.0,33.6,52.3,-1.0,-1.0,35.7,-1.0,-1.0,19.8,42.9,30.93539
390,21.7,21.11,14.36,20.94,-1.0,16.82,-1.0,12.57,10.85,15.02,15.589026
391,-1.0,25.3,30.9,27.0,20.3,24.8,32.3,29.8,-1.0,32.4,31.341183
392,-1.0,-1.0,-1.0,-1.0,43.42,7.9,57.845,17.8,38.9,18.6,16.90306
393,-1.0,13.8,-1.0,-1.0,21.1,-1.0,25.158,-1.0,-1.0,16.86,20.181131
394,-1.0,-1.0,35.1,35.9,21.3,23.1,43.169,25.4,16.9,30.4,21.49446
395,33.3,-1.0,-1.0,39.8,46.34,25.4,37.441,36.9,43.0,35.14,28.927364
396,-1.0,38.5,71.8,177.6,-1.0,62.6,-1.0,62.2,110.4,68.96,80.43474
397,-1.0,-1.0,-1.0,25.5,34.58,21.9,62.882,17.4,14.2,17.6,20.238497
398,-1.0,13.98,5.35,6.95,-1.0,15.79,51.4,6.52,9.34,13.72,13.940432
399,97.9,48.7,-1.0,71.7,159.1,60.7,148.8,-1.0,73.8,70.87,86.124275
400,-1.0,31.7,35.9,30.8,29.63,26.3,42.085,33.3,-1.0,45.5,39.66236
401,-1.0,-1.0,20.7,25.0,51.55,14.9,41.381,14.7,25.4,18.7,20.328825
402,-1.0,51.4,39.4,71.6,52.53,41.3,91.857,35.5,-1.0,38.3,40.5814
403,-1.0,30.67,25.58,35.51,-1.0,-1.0,180.46,24.15,34.87,15.05,22.314522
404,-1.0,45.1,40.3,66.3,51.05,38.4,51.808,54.1,-1.0,44.7,40.026836
405,-1.0,-1.0,-1.0,17.1,11.67,11.4,29.529,15.9,19.2,16.6,12.093473
406,-1.0,-1.0,32.9,45.3,44.85,26.4,47.803,36.0,-1.0,23.2,26.464483
407,49.8,-1.0,-1.0,-1.0,109.31,28.8,30.098,77.6,47.9,34.5,43.217545
408,-1.0,5.7,16.1,19.4,-1.0,-1.0,-1.0,-1.0,-1.0,4.69,5.8247256
409,26.9,-1.0,-1.0,57.8,51.26,32.2,52.97,-1.0,35.3,33.52,35.63031
410,-1.0,46.5,57.2,67.8,-1.0,21.1,-1.0,26.94,30.3,35.74,31.083998
411,27.4,36.4,-1.0,38.3,39.1,-1.0,67.856,42.4,47.3,54.67,38.894028
412,29.96,41.0,-1.0,-1.0,75.48,37.64,61.83,37.81,34.77,32.98,43.682747
413,49.2,-1.0,-1.0,159.9,67.87,35.5,88.822,57.2,35.3,44.58,61.250767
414,-1.0,6.2,18.6,6.0,-1.0,-1.0,-1.0,22.89,-1.0,12.14,8.610917
415,42.1,-1.0,-1.0,30.6,22.52,27.2,65.053,31.3,18.4,27.77,26.346878
416,27.8,37.3,-1.0,55.4,65.22,36.4,44.396,56.6,37.3,38.09,43.30625
417,-1.0,-1.0,-1.0,10.6,13.49,8.0,19.376,25.2,16.3,14.4,14.333603
418,-1.0,8.3,23.0,14.3,-1.0,10.4,-1.0,33.46,-1.0,6.75,12.566451
419,-1.0,11.6,15.0,71.1,54.33,16.5,56.06,20.7,-1.0,21.2,35.632504
420,-1.0,24.5,15.3,14.1,-1.0,-1.0,-1.0,-1.0,-1.0,9.81,12.14411
421,-1.0,26.9,37.0,173.2,-1.0,-1.0,-1.0,64.23,17.8,54.63,32.707245
422,-1.0,-1.0,8.1,11.8,32.28,9.0,40.348,9.1,29.5,15.1,12.374356
423,-1.0,-1.0,19.05,46.66,-1.0,-1.0,64.24,17.03,32.02,33.99,12.847234
424,-1.0,-1.0,-1.0,30.0,37.31,14.1,66.667,23.1,18.9,14.3,27.438791
425,-1.0,18.8,43.6,31.1,-1.0,-1.0,-1.0,36.24,-1.0,22.57,21.766218
426,-1.0,-1.0,14.8,36.1,59.65,26.2,75.064,38.3,34.7,19.5,30.389349
427,-1.0,41.8,46.7,-1.0,-1.0,40.8,-1.0,-1.0,-1.0,38.02,37.415024
428,-1.0,25.0,33.5,73.8,33.84,22.3,72.865,30.4,37.4,28.04,28.160152
429,-1.0,35.3,-1.0,-1.0,-1.0,-1.0,-1.0,16.88,-1.0,9.5,9.56297
430,-1.0,23.49,30.01,25.82,-1.0,19.73,-1.0,36.68,8.95,18.52,18.137691
431,-1.0,8.5,11.3,10.8,-1.0,-1.0,-1.0,-1.0,6.7,8.47,10.175623
432,30.33,48.51,46.31,-1.0,-1.0,42.91,39.92,37.84,35.04,34.48,39.45809
433,-1.0,33.7,70.5,256.7,-1.0,64.3,-1.0,-1.0,54.7,37.94,41.978252
434,-1.0,11.0,-1.0,-1.0,30.3,-1.0,34.28,12.87,-1.0,7.89,11.729268
435,-1.0,27.2,38.8,28.9,-1.0,21.9,34.9,30.0,-1.0,22.6,19.317287
436,-1.0,24.6,46.3,53.0,-1.0,34.2,-1.0,-1.0,24.3,40.39,27.370113
437,-1.0,-1.0,-1.0,30.9,50.57,26.5,39.661,26.3,47.7,37.0,31.976263
438,-1.0,45.4,45.6,81.1,147.1,39.2,92.569,67.1,-1.0,44.3,45.28356
439,3.12,7.41,21.21,11.74,-1.0,20.98,-1.0,26.19,15.67,12.97,21.52748
440,-1.0,-1.0,-1.0,21.3,20.76,11.1,38.964,19.1,32.7,15.3,22.316557
441,-1.0,23.2,21.5,47.2,-1.0,0.0,-1.0,20.43,-1.0,20.95,18.672636
442,-1.0,-1.0,44.8,51.9,-1.0,-1.0,-1.0,-1.0,-1.0,19.59,30.894642
443,-1.0,72.4,103.3,273.9,145.67,59.0,217.4,93.3,97.1,76.66,130.33571
444,-1.0,-1.0,-1.0,-1.0,3.4,-1.0,8.182,13.08,-1.0,7.54,5.567728
445,-1.0,47.4,41.9,135.2,65.16,54.2,120.59,66.5,-1.0,48.9,42.88783
446,53.0,58.22,-1.0,-1.0,-1.0,31.12,148.53,42.35,56.45,45.52,53.733772
447,23.4,26.7,-1.0,69.1,83.3,25.1,47.745,-1.0,33.3,45.83,31.511768
448,56.9,22.6,-1.0,130.3,97.78,49.3,124.97,52.5,29.6,60.77,41.761513
449,-1.0,67.4,89.7,73.9,90.77,86.5,82.84,34.7,-1.0,72.9,82.159325
450,-1.0,13.2,19.6,27.5,22.88,10.9,47.78,17.6,-1.0,8.9,17.456793
451,-1.0,-1.0,-1.0,16.0,19.05,12.7,38.933,11.2,9.3,14.9,12.409737
452,-1.0,11.7,-1.0,-1.0,31.7,-1.0,27.852,17.36,-1.0,16.02,16.008282
453,52.34,108.18,72.64,-1.0,41.43,83.5,68.15,121.91,98.47,124.26,131.83838
454,96.3,82.12,70.74,-1.0,58.71,81.03,101.37,97.23,72.57,112.57,98.120804
455,-1.0,15.6,27.3,31.1,33.66,22.8,53.252,22.7,-1.0,24.8,22.631609
456,29.4,28.86,47.38,-1.0,-1.0,29.25,78.08,31.31,33.29,30.9,28.230436
457,-1.0,34.1,65.2,98.0,-1.0,40.9,83.69,57.9,55.0,56.6,50.85268
458,-1.0,19.5,-1.0,-1.0,26.8,-1.0,42.279,9.82,-1.0,9.74,29.133873
459,56.2,-1.0,106.8,196.2,131.3,35.2,134.23,132.4,41.4,124.04,132.66582
460,-1.0,20.5,28.5,36.0,39.62,27.5,86.463,27.3,39.9,34.02,27.257917
461,-1.0,-1.0,-1.0,28.6,17.95,10.6,21.632,9.5,7.9,17.1,6.9011006
462,-1.0,19.5,23.0,26.3,-1.0,-1.0,-1.0,26.74,-1.0,17.6,18.749456
463,-1.0,22.3,34.2,45.3,58.93,32.3,75.529,34.9,68.2,38.4,38.451927
464,-1.0,-1.0,-1.0,43.2,-1.0,20.0,-1.0,-1.0,18.4,19.83,22.199553
465,11.18,28.32,45.42,-1.0,44.74,47.18,40.75,69.92,31.55,125.8,84.24558
466,8.04,16.91,37.62,32.53,-1.0,28.56,-1.0,38.17,12.33,21.82,27.614904
467,-1.0,89.2,31.6,183.2,110.62,33.9,193.67,61.6,100.8,70.23,55.931698
468,-1.0,-1.0,24.0,34.8,51.88,19.5,75.438,17.8,28.5,25.0,20.74955
469,-1.0,13.2,22.1,-1.0,-1.0,-1.0,-1.0,27.87,-1.0,21.49,21.12688
470,45.28,56.91,47.15,-1.0,-1.0,52.82,133.83,43.77,53.74,43.78,69.11868
471,-1.0,-1.0,-1.0,35.8,46.88,30.8,54.173,27.9,34.2,35.4,29.542152
472,12.3,-1.0,-1.0,21.6,-1.0,11.6,32.88,32.1,38.3,15.4,19.569893
473,-1.0,36.9,26.0,24.3,57.32,26.2,82.026,32.5,-1.0,22.9,29.454681
474,17.3,15.2,-1.0,76.2,34.2,-1.0,39.511,65.55,-1.0,23.34,32.25046
475,-1.0,38.9,55.5,83.1,-1.0,56.8,119.07,52.2,63.1,50.2,61.040966
476,-1.0,-1.0,-1.0,71.8,57.36,41.7,44.915,72.6,55.2,43.2,52.217598
477,-1.0,53.8,85.9,137.4,243.03,77.7,204.43,77.7,-1.0,34.3,50.951164
478,17.9,-1.0,-1.0,7.8,-1.0,9.8,16.02,15.6,34.5,13.8,13.135414
479,-1.0,25.2,12.0,4.4,-1.0,-1.0,-1.0,24.05,-1.0,17.76,15.094915
480,-1.0,14.7,9.6,10.4,-1.0,-1.0,-1.0,-1.0,-1.0,8.11,2.7350323
481,28.3,29.13,30.78,-1.0,-1.0,27.72,85.32,26.5,37.69,30.47,37.51698
482,-1.0,40.4,43.4,80.0,109.6,51.3,142.62,34.7,118.0,53.4,48.166203
483,-1.0,38.4,39.5,50.3,44.42,57.0,60.258,44.4,-1.0,70.0,43.79265
484,-1.0,-1.0,67.0,232.5,111.03,37.2,152.34,91.3,148.0,54.8,58.65056
485,-1.0,34.6,29.9,78.1,-1.0,27.9,-1.0,42.85,28.0,24.13,36.085514
486,14.9,33.8,-1.0,30.1,-1.0,22.2,44.982,41.29,-1.0,31.92,26.3735
487,-1.0,31.3,59.2,45.5,-1.0,9.4,54.725,29.6,30.3,25.7,23.862116
488,-1.0,4.8,19.4,14.2,-1.0,-1.0,-1.0,-1.0,-1.0,29.45,7.777349
489,-1.0,19.3,33.2,29.2,-1.0,25.8,-1.0,-1.0,-1.0,18.63,22.733786
490,63.76,89.3,70.05,-1.0,126.02,52.61,164.49,60.9,61.84,57.24,64.958145
491,-1.0,30.0,42.6,39.8,44.81,24.9,86.075,25.5,-1.0,37.2,39.336075
492,19.2,21.8,-1.0,32.9,29.06,23.2,59.876,27.0,25.6,28.83,27.93599
493,-1.0,-1.0,45.8,128.1,133.34,35.1,129.86,35.8,28.7,25.0,40.539265
494,27.3,24.5,-1.0,-1.0,43.9,16.4,34.002,27.48,-1.0,20.11,19.797724
495,51.2,-1.0,-1.0,34.9,41.01,37.5,66.477,-1.0,43.0,14.99,45.24344
496,-1.0,47.5,44.0,53.2,-1.0,-1.0,-1.0,-1.0,29.1,43.06,41.027653
497,-1.0,30.6,36.7,91.2,-1.0,20.3,49.187,46.0,22.2,33.4,24.707245
498,19.5,41.9,-1.0,-1.0,23.4,18.0,40.908,58.29,-1.0,22.75,22.93639
499,17.24,26.06,48.36,-1.0,-1.0,39.32,149.6,33.38,27.9,36.66,32.093388
500,28.95,-1.0,35.82,-1.0,131.55,37.75,31.82,31.33,32.53,38.69,35.934387
501,29.02,47.18,58.78,-1.0,-1.0,30.31,303.59,30.6,57.21,34.35,45.540443
502,-1.0,17.7,32.7,20.0,-1.0,20.9,-1.0,-1.0,32.1,43.93,30.515999
503,38.84,45.22,58.68,-1.0,-1.0,61.06,71.21,40.49,32.83,44.4,49.027473
504,-1.0,32.9,33.5,29.9,-1.0,-1.0,-1.0,21.89,-1.0,24.47,23.912676
505,91.6,82.7,45.4,69.7,149.29,63.3,147.35,69.3,98.4,86.91,74.28322
506,-1.0,1.7,9.6,14.2,-1.0,-1.0,-1.0,12.75,-1.0,5.4,14.784947
507,-1.0,103.5,66.9,212.2,87.2,60.8,196.67,65.5,-1.0,55.0,45.009457
508,14.6,0.8,-1.0,2.0,10.8,7.8,14.131,5.68,-1.0,3.41,4.280143
509,-1.0,-1.0,64.1,275.2,80.34,35.7,167.55,48.0,71.1,42.8,55.990692
510,12.0,-1.0,-1.0,-1.0,-1.0,9.6,21.589,13.58,-1.0,11.57,16.726831
511,-1.0,34.5,23.1,20.1,-1.0,-1.0,-1.0,37.54,-1.0,29.35,26.744452
512,-1.0,18.2,12.8,12.1,-1.0,-1.0,-1.0,-1.0,-1.0,10.32,4.6897383
513,-1.0,25.7,29.4,45.4,65.84,39.3,95.929,36.9,32.1,35.57,40.73934
514,-1.0,47.6,31.0,40.4,40.54,32.5,41.557,33.2,-1.0,27.3,41.11843
515,34.18,28.03,23.09,36.55,-1.0,22.81,-1.0,36.5,26.44,24.56,24.985466
516,-1.0,14.1,51.8,27.3,-1.0,-1.0,-1.0,-1.0,-1.0,34.6,16.558193
517,-1.0,5.0,35.8,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,10.51,12.774981
518,-1.0,28.5,-1.0,21.2,-1.0,-1.0,-1.0,13.68,-1.0,17.08,15.436512
519,-1.0,-1.0,-1.0,32.5,31.26,13.3,31.729,19.7,23.8,13.3,19.195204
520,-1.0,-1.0,-1.0,31.6,14.95,4.9,18.822,5.7,12.1,7.3,10.749961
521,-1.0,126.9,50.3,-1.0,-1.0,-1.0,-1.0,-1.0,49.7,35.14,62.92825
522,41.5,20.0,33.0,26.7,30.32,19.1,60.001,17.2,27.3,29.68,24.065634
523,-1.0,5.4,18.8,31.0,-1.0,-1.0,-1.0,8.89,-1.0,7.93,9.781803
524,-1.0,15.2,45.4,34.4,-1.0,22.9,-1.0,39.37,22.0,19.83,25.667885
525,-1.0,-1.0,-1.0,17.1,18.41,11.5,17.805,7.2,24.6,14.8,19.11101
526,-1.0,25.9,23.6,23.2,28.12,26.1,39.517,27.9,-1.0,53.8,25.664938
527,90.44,100.16,83.66,-1.0,-1.0,91.63,97.6,84.18,102.29,77.52,94.347176
528,-1.0,10.4,21.3,23.8,-1.0,-1.0,-1.0,11.95,-1.0,9.82,10.230606
529,91.5,64.7,112.6,486.5,333.88,110.5,388.76,181.1,78.0,216.71,251.48402
530,-1.0,28.5,36.7,45.3,-1.0,27.3,-1.0,35.91,25.9,50.17,31.203184
531,-1.0,28.5,34.6,41.7,-1.0,-1.0,-1.0,-1.0,-1.0,29.59,21.823824
532,-1.0,83.0,97.8,174.8,89.54,93.8,70.024,89.0,-1.0,85.1,71.14881
533,-1.0,41.3,46.8,72.9,-1.0,50.8,-1.0,57.88,32.9,59.63,47.908455
534,40.17,29.43,31.68,-1.0,-1.0,29.31,56.55,24.62,36.71,31.46,40.05942
535,-1.0,33.7,84.5,212.6,-1.0,58.1,-1.0,34.58,60.0,59.34,66.028496
536,36.6,-1.0,-1.0,28.9,31.82,23.8,61.281,-1.0,30.6,31.16,28.946173
537,26.3,-1.0,-1.0,48.1,-1.0,9.5,49.054,28.6,17.5,15.3,19.742937
538,41.9,31.4,-1.0,36.9,-1.0,28.2,52.641,40.29,-1.0,30.27,32.646416
539,23.67,8.67,14.48,15.35,-1.0,5.66,-1.0,14.71,22.77,19.82,15.064729
540,46.16,76.69,45.26,-1.0,-1.0,67.7,79.62,59.79,52.35,85.13,67.506546
541,26.56,-1.0,7.81,35.33,-1.0,4.78,64.88,7.09,18.7,13.29,23.45486
542,-1.0,-1.0,34.2,35.9,53.77,28.0,116.8,17.5,76.9,36.8,22.571638
543,-1.0,-1.0,41.8,54.8,54.14,30.0,72.404,33.8,48.5,58.1,32.7983
544,6.4,6.6,-1.0,-1.0,19.0,3.6,17.999,-1.0,-1.0,21.37,14.960151
545,62.6,-1.0,-1.0,87.8,67.52,-1.0,91.528,-1.0,36.2,55.31,52.620113
546,-1.0,17.3,41.7,48.3,-1.0,-1.0,-1.0,47.28,-1.0,22.91,26.60681
547,13.3,-1.0,-1.0,2.9,-1.0,5.5,-1.0,30.46,24.8,12.79,13.348627
548,-1.0,35.1,62.6,101.3,-1.0,-1.0,-1.0,-1.0,18.6,32.06,35.178196
549,-1.0,29.4,30.9,51.7,-1.0,30.7,68.672,38.0,39.6,34.9,32.91076
550,43.8,58.6,-1.0,43.8,49.43,36.5,55.563,-1.0,69.6,35.51,48.23103
551,-1.0,-1.0,-1.0,-1.0,-1.0,9.3,32.584,10.0,9.8,9.5,9.450314
552,-1.0,26.1,24.5,27.5,-1.0,-1.0,-1.0,50.35,-1.0,11.71,18.9807
553,33.7,-1.0,-1.0,56.4,36.99,19.8,52.024,41.2,22.0,41.2,30.487545
554,30.2,18.9,-1.0,-1.0,60.6,22.4,57.442,44.78,-1.0,30.75,23.199295
